org,topic,base_score,topic_share,company_focus,hybrid_score
아이씨디,5,3.1008,0.0008,0.0871,3.1008
아이씨디,3,2.0627,0.0003,0.0579,2.0627
아이씨디,7,1.3976,0.0002,0.0392,1.3976
알파벳,2,33.9642,0.0023,0.7274,33.9642
알파벳,3,20.6273,0.0028,0.4418,20.6273
알파벳,1,20.1013,0.0030,0.4305,20.1013
알파벳,6,10.0297,0.0030,0.2148,10.0297
알파벳,7,9.7834,0.0016,0.2095,9.7834
알파벳,0,0.6988,0.0001,0.0150,0.6988
애플,2,1021.0058,0.0699,0.6140,2102.6593
애플,3,938.5414,0.1264,0.5644,1932.8322
애플,0,614.9554,0.0725,0.3698,1266.4391
애플,1,495.6002,0.0744,0.2980,1020.6391
애플,4,294.3157,0.0617,0.1770,606.1137
애플,7,287.9109,0.0483,0.1731,592.9238
애플,6,194.8619,0.0575,0.1172,401.2986
애플,5,103.1032,0.0252,0.0620,212.3308
엔비디아,2,287.6561,0.0197,0.7094,643.9469
엔비디아,3,169.1437,0.0228,0.4172,378.6452
엔비디아,1,160.1170,0.0240,0.3949,358.4379
엔비디아,7,104.1231,0.0175,0.2568,233.0900
엔비디아,0,90.1469,0.0106,0.2223,201.8028
엔비디아,6,77.3716,0.0228,0.1908,173.2041
엔비디아,4,43.7396,0.0092,0.1079,97.9155
엔비디아,5,23.2564,0.0057,0.0574,52.0617
오포,2,56.1449,0.0038,0.5768,56.1449
오포,3,55.0061,0.0074,0.5651,55.0061
오포,0,45.4228,0.0054,0.4667,45.4228
오포,1,22.8739,0.0034,0.2350,22.8739
오포,4,22.2405,0.0047,0.2285,22.2405
오포,7,12.5786,0.0021,0.1292,12.5786
오포,6,6.4476,0.0019,0.0662,6.4476
오포,5,3.8761,0.0009,0.0398,3.8761
원익IPS,2,42.2820,0.0029,0.8946,42.2820
원익IPS,0,11.8798,0.0014,0.2514,11.8798
원익IPS,7,11.8798,0.0020,0.2514,11.8798
원익IPS,6,7.1640,0.0021,0.1516,7.1640
원익IPS,1,6.2383,0.0009,0.1320,6.2383
원익IPS,4,5.9308,0.0012,0.1255,5.9308
원익IPS,3,4.8130,0.0006,0.1018,4.8130
원익IPS,5,3.8761,0.0009,0.0820,3.8761
인텔,2,202.3990,0.0139,0.7097,237.6974
인텔,0,134.8709,0.0159,0.4729,158.3924
인텔,1,105.3584,0.0158,0.3694,123.7329
인텔,3,84.5719,0.0114,0.2966,99.3212
인텔,7,41.2300,0.0069,0.1446,48.4205
인텔,6,33.6710,0.0099,0.1181,39.5432
인텔,4,28.1713,0.0059,0.0988,33.0843
인텔,5,17.0547,0.0042,0.0598,20.0290
카카오,2,90.8023,0.0062,0.6388,101.6078
카카오,3,64.6322,0.0087,0.4547,72.3234
카카오,5,42.6367,0.0104,0.3000,47.7104
카카오,1,39.5094,0.0059,0.2780,44.2110
카카오,6,36.5366,0.0108,0.2571,40.8845
카카오,7,34.2418,0.0057,0.2409,38.3166
카카오,4,33.3607,0.0070,0.2347,37.3306
카카오,0,27.9525,0.0033,0.1967,31.2789
퀄컴,2,134.4706,0.0092,0.6385,213.2165
퀄컴,3,101.0737,0.0136,0.4799,160.2624
퀄컴,0,65.6884,0.0077,0.3119,104.1555
퀄컴,1,58.9175,0.0088,0.2798,93.4196
퀄컴,7,55.2062,0.0093,0.2621,87.5350
퀄컴,4,54.8598,0.0115,0.2605,86.9858
퀄컴,6,40.8350,0.0121,0.1939,64.7480
퀄컴,5,23.2564,0.0057,0.1104,36.8753
텐센트,2,18.0218,0.0012,0.7930,18.0218
텐센트,3,8.9385,0.0012,0.3933,8.9385
텐센트,1,8.3178,0.0012,0.3660,8.3178
텐센트,6,4.2984,0.0013,0.1891,4.2984
텐센트,7,4.1929,0.0007,0.1845,4.1929
텐센트,0,2.0964,0.0002,0.0922,2.0964
텐센트,4,1.4827,0.0003,0.0652,1.4827
폭스바겐,1,38.1231,0.0057,0.5750,38.1231
폭스바겐,2,35.3505,0.0024,0.5332,35.3505
폭스바겐,3,26.8155,0.0036,0.4045,26.8155
폭스바겐,0,19.5668,0.0023,0.2951,19.5668
폭스바겐,6,13.6117,0.0040,0.2053,13.6117
폭스바겐,7,12.5786,0.0021,0.1897,12.5786
폭스바겐,5,12.4034,0.0030,0.1871,12.4034
폭스바겐,4,9.6375,0.0020,0.1454,9.6375
하이센스,2,304.2916,0.0208,0.6326,304.2916
하이센스,7,206.8486,0.0347,0.4300,206.8486
하이센스,5,201.5552,0.0493,0.4190,201.5552
하이센스,4,124.5467,0.0261,0.2589,124.5467
하이센스,0,124.3887,0.0147,0.2586,124.3887
하이센스,3,121.7010,0.0164,0.2530,121.7010
하이센스,1,83.1777,0.0125,0.1729,83.1777
하이센스,6,51.5811,0.0152,0.1072,51.5811
하이얼,2,81.0982,0.0056,0.7206,81.0982
하이얼,5,39.5358,0.0097,0.3513,39.5358
하이얼,3,37.8167,0.0051,0.3360,37.8167
하이얼,7,36.3383,0.0061,0.3229,36.3383
하이얼,0,23.0608,0.0027,0.2049,23.0608
하이얼,1,22.1807,0.0033,0.1971,22.1807
하이얼,4,20.7578,0.0044,0.1844,20.7578
하이얼,6,17.9101,0.0053,0.1591,17.9101
한미반도체,2,54.0655,0.0037,0.8422,54.0655
한미반도체,7,20.2656,0.0034,0.3157,20.2656
한미반도체,0,14.6751,0.0017,0.2286,14.6751
한미반도체,1,13.8629,0.0021,0.2159,13.8629
한미반도체,6,12.1789,0.0036,0.1897,12.1789
한미반도체,3,11.6888,0.0016,0.1821,11.6888
한미반도체,4,9.6375,0.0020,0.1501,9.6375
한미반도체,5,1.5504,0.0004,0.0242,1.5504
한화,2,153.8787,0.0105,0.6560,218.9386
한화,5,113.1810,0.0277,0.4825,161.0339
한화,1,103.9721,0.0156,0.4432,147.9315
한화,0,60.0979,0.0071,0.2562,85.5073
한화,3,52.2558,0.0070,0.2228,74.3495
한화,7,25.1573,0.0042,0.1072,35.7938
한화,6,21.4921,0.0063,0.0916,30.5790
한화,4,17.0510,0.0036,0.0727,24.2602
한화솔루션,2,16.6355,0.0011,0.9048,16.6355
한화솔루션,0,5.5905,0.0007,0.3041,5.5905
한화솔루션,1,4.8520,0.0007,0.2639,4.8520
한화솔루션,6,2.1492,0.0006,0.1169,2.1492
한화솔루션,3,1.3752,0.0002,0.0748,1.3752
한화시스템,2,46.4409,0.0032,0.8080,54.5401
한화시스템,0,18.1691,0.0021,0.3161,21.3378
한화시스템,3,15.1267,0.0020,0.2632,17.7648
한화시스템,7,14.6751,0.0025,0.2553,17.2344
한화시스템,1,14.5561,0.0022,0.2532,17.0947
한화시스템,6,10.0297,0.0030,0.1745,11.7788
한화시스템,4,7.4135,0.0016,0.1290,8.7064
한화시스템,5,2.3256,0.0006,0.0405,2.7312
현대모비스,2,83.8708,0.0057,0.7423,83.8708
현대모비스,3,39.1918,0.0053,0.3469,39.1918
현대모비스,1,38.8162,0.0058,0.3436,38.8162
현대모비스,0,36.3383,0.0043,0.3216,36.3383
현대모비스,4,21.4991,0.0045,0.1903,21.4991
현대모비스,7,20.2656,0.0034,0.1794,20.2656
현대모비스,5,18.6051,0.0045,0.1647,18.6051
현대모비스,6,12.1789,0.0036,0.1078,12.1789
현대자동차,2,81.0982,0.0056,0.6858,81.0982
현대자동차,1,43.6683,0.0066,0.3693,43.6683
현대자동차,0,41.2300,0.0049,0.3487,41.2300
현대자동차,3,39.1918,0.0053,0.3314,39.1918
현대자동차,7,29.3501,0.0049,0.2482,29.3501
현대자동차,6,25.7905,0.0076,0.2181,25.7905
현대자동차,4,23.7232,0.0050,0.2006,23.7232
현대자동차,5,13.1786,0.0032,0.1114,13.1786
현대차,2,244.6810,0.0168,0.6546,425.6959
현대차,3,151.9543,0.0205,0.4065,264.3701
현대차,0,137.6661,0.0162,0.3683,239.5116
현대차,1,131.0048,0.0197,0.3505,227.9222
현대차,7,103.4243,0.0173,0.2767,179.9376
현대차,4,72.6522,0.0152,0.1944,126.4003
현대차,6,60.1779,0.0178,0.1610,104.6976
현대차,5,32.5589,0.0080,0.0871,56.6460
화웨이,2,114.3693,0.0078,0.6929,122.2608
화웨이,3,75.6334,0.0102,0.4583,80.8521
화웨이,0,65.6884,0.0077,0.3980,70.2209
화웨이,1,45.7477,0.0069,0.2772,48.9043
화웨이,4,34.8434,0.0073,0.2111,37.2476
화웨이,7,23.0608,0.0039,0.1397,24.6520
화웨이,6,15.0445,0.0044,0.0912,16.0826
화웨이,5,7.7521,0.0019,0.0470,8.2870
