org,topic,base_score,topic_share,company_focus,hybrid_score
한화,9,0.7020,0.0014,0.0706,0.7020
한화솔루션,8,6.4005,0.0074,0.6632,6.4005
한화솔루션,5,3.5558,0.0065,0.3685,3.5558
한화솔루션,7,3.4224,0.0069,0.3546,3.4224
한화솔루션,11,3.0012,0.0118,0.3110,3.0012
한화솔루션,4,2.8447,0.0042,0.2948,2.8447
한화솔루션,10,2.2209,0.0026,0.2301,2.2209
한화솔루션,6,1.6366,0.0043,0.1696,1.6366
한화솔루션,2,1.4604,0.0030,0.1513,1.4604
한화솔루션,9,0.7020,0.0014,0.0727,0.7020
한화솔루션,3,0.6845,0.0017,0.0709,0.6845
한화시스템,8,6.4005,0.0074,0.7369,6.4005
한화시스템,4,2.8447,0.0042,0.3275,2.8447
한화시스템,5,2.8447,0.0052,0.3275,2.8447
한화시스템,3,2.7380,0.0067,0.3152,2.7380
한화시스템,7,2.7380,0.0055,0.3152,2.7380
한화시스템,2,1.4604,0.0030,0.1681,1.4604
한화시스템,6,0.8183,0.0021,0.0942,0.8183
한화시스템,9,0.7020,0.0014,0.0808,0.7020
현대모비스,10,89.9462,0.1062,0.9127,89.9462
현대모비스,8,24.8908,0.0287,0.2526,24.8908
현대모비스,7,15.0588,0.0303,0.1528,15.0588
현대모비스,4,14.9345,0.0220,0.1515,14.9345
현대모비스,9,13.3387,0.0270,0.1353,13.3387
현대모비스,5,12.8010,0.0234,0.1299,12.8010
현대모비스,2,10.2226,0.0207,0.1037,10.2226
현대모비스,3,8.8984,0.0218,0.0903,8.8984
현대모비스,1,3.3237,0.0113,0.0337,3.3237
현대모비스,11,3.0012,0.0118,0.0305,3.0012
현대모비스,6,2.4549,0.0064,0.0249,2.4549
현대모비스,0,0.9324,0.0084,0.0095,0.9324
현대자동차,8,9.9563,0.0115,0.6590,9.9563
현대자동차,5,7.1117,0.0130,0.4707,7.1117
현대자동차,7,5.4759,0.0110,0.3624,5.4759
현대자동차,1,4.1547,0.0141,0.2750,4.1547
현대자동차,4,2.8447,0.0042,0.1883,2.8447
현대자동차,3,2.7380,0.0067,0.1812,2.7380
현대자동차,11,2.2509,0.0088,0.1490,2.2509
현대자동차,2,2.1906,0.0044,0.1450,2.1906
현대자동차,6,1.6366,0.0043,0.1083,1.6366
현대자동차,9,1.4041,0.0028,0.0929,1.4041
현대자동차,10,1.1104,0.0013,0.0735,1.1104
현대차,8,30.5801,0.0352,0.6860,30.5801
현대차,1,14.9568,0.0507,0.3355,14.9568
현대차,5,14.9345,0.0273,0.3350,14.9345
현대차,4,11.3787,0.0168,0.2552,11.3787
현대차,3,10.9518,0.0268,0.2457,10.9518
현대차,7,10.2673,0.0207,0.2303,10.2673
현대차,2,9.4924,0.0192,0.2129,9.4924
현대차,6,9.0014,0.0236,0.2019,9.0014
현대차,9,6.3183,0.0128,0.1417,6.3183
현대차,11,6.0024,0.0235,0.1346,6.0024
현대차,0,1.8648,0.0168,0.0418,1.8648
화웨이,2,7.3019,0.0148,0.4480,8.3461
화웨이,5,7.1117,0.0130,0.4364,8.1286
화웨이,4,6.4005,0.0094,0.3927,7.3158
화웨이,3,6.1604,0.0151,0.3780,7.0413
화웨이,1,4.9856,0.0169,0.3059,5.6985
화웨이,9,4.9143,0.0099,0.3015,5.6170
화웨이,11,3.7515,0.0147,0.2302,4.2880
화웨이,8,2.8447,0.0033,0.1745,3.2514
화웨이,7,2.7380,0.0055,0.1680,3.1295
화웨이,0,1.8648,0.0168,0.1144,2.1314
화웨이,6,0.8183,0.0021,0.0502,0.9353
