org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
온라인,1,0,3,0,0,0,1,1,1,1,2
온수,0,2,1,2,3,3,2,0,0,0,0
온수기,0,8,3,8,11,18,14,2,3,3,0
올레드,2,4,1,1,3,0,1,1,1,2,2
올해,5,6,1,3,4,0,0,5,4,5,0
옵션,0,0,2,0,0,0,1,2,0,1,1
요금제,1,2,1,1,2,0,1,1,0,1,1
우리,1,0,0,0,0,0,0,3,0,1,2
운영체제,0,2,1,1,2,0,1,1,0,0,1
울트라,0,2,1,1,2,0,1,1,0,0,1
울트라로,0,2,1,1,2,0,1,1,0,0,1
워너원,1,0,0,0,0,0,0,1,1,4,0
원UI,1,3,1,1,3,0,1,2,0,1,3
원가,5,10,6,6,9,0,4,4,7,6,5
원으로,1,0,0,0,0,1,1,2,1,1,3
위기,2,5,0,1,4,0,0,1,1,2,1
위드인,0,0,0,0,1,0,0,2,0,2,4
유네스코,4,2,0,0,0,0,0,2,2,3,2
유진,0,1,1,0,0,0,0,3,0,0,0
유출,1,2,0,3,2,1,0,0,2,3,0
유출된,1,2,0,3,2,1,0,0,2,3,0
육군,1,0,3,0,0,0,0,4,1,2,1
윤서호,1,1,3,0,2,1,1,1,2,1,4
율동공원,0,0,0,0,1,0,0,1,0,1,0
은상,0,9,4,7,11,16,16,4,5,4,2
은수,2,2,1,0,0,0,0,5,0,2,0
은행들,1,0,0,0,0,1,1,2,1,1,3
의사,0,1,0,0,0,0,0,3,0,1,0
의사결정,2,5,0,1,4,0,0,1,1,2,1
의원,4,1,1,0,0,0,1,0,2,2,1
이날,1,2,1,4,4,0,2,3,4,2,1
이는,0,1,0,0,1,1,2,2,1,1,2
이데일리,0,3,3,0,4,0,2,2,2,2,2
이런,4,0,1,0,0,0,0,5,1,3,1
이렇게,4,0,1,0,0,0,0,5,1,3,1
이문영,0,0,2,0,0,0,1,1,1,1,1
이민영,0,1,1,0,0,0,0,3,0,0,0
이번,3,7,10,11,14,13,13,4,10,7,4
이벤트,3,0,0,0,0,0,1,0,1,2,2
이분씨,0,1,0,0,1,0,0,0,0,0,0
이상,1,0,0,0,0,1,1,2,1,1,3
이어,2,2,0,1,2,2,1,2,2,2,0
이어졌다.,0,0,0,0,0,0,0,0,0,1,1
이어폰,0,0,3,1,0,0,2,0,1,1,3
이영애,2,2,1,0,0,0,0,5,0,2,0
이유,1,0,1,0,0,2,1,1,1,4,0
이재명,4,1,1,0,0,0,1,0,2,2,1
이재용,2,4,1,1,3,0,1,1,1,2,2
이제,4,0,1,0,0,0,0,5,1,3,1
이차전지,2,2,3,5,5,1,2,1,3,3,2
이채민,0,1,1,0,0,0,0,1,0,1,0
이헌,0,1,1,0,0,0,0,1,0,1,0
이후,4,1,1,0,0,0,1,0,2,2,1
인공지능,0,0,2,0,0,0,1,1,1,1,1
인바,2,5,3,3,4,0,2,1,3,3,3
인텔,1,0,3,2,1,0,1,3,5,2,1
일본,4,9,1,2,7,0,1,2,2,4,3
임윤아,0,1,1,0,0,0,0,1,0,1,0
있는,5,5,6,2,6,7,9,12,5,12,5
있는데,0,2,1,1,2,0,1,1,0,0,1
있다,5,9,8,2,8,1,4,14,7,9,6
있다.,33,57,42,38,67,27,51,35,44,53,47
있습니다.,1,0,0,0,0,1,1,2,1,1,3
있었다.,1,0,3,0,0,0,0,4,1,2,1
자동,0,0,2,0,0,0,1,2,0,1,1
자료,0,0,2,0,0,0,1,1,1,1,1
자세,1,0,0,0,0,0,0,3,0,1,2
자연광,0,0,0,0,0,0,0,0,0,1,1
자율주행,0,3,3,0,4,0,2,2,2,2,2
자전거,1,0,0,0,0,0,0,1,1,2,1
자주,1,0,0,0,1,1,2,0,0,2,1
작업,1,1,0,0,1,0,0,1,0,1,2
작은,0,0,0,0,1,1,2,1,0,1,2
장례식장,0,1,0,0,1,0,0,0,0,0,0
장모상,0,1,0,0,1,0,0,0,0,0,0
장비,3,6,5,13,13,1,5,4,9,6,3
장애,1,0,4,0,1,0,1,4,2,2,3
장애인,1,0,4,0,1,0,1,4,2,2,3
장을,1,2,1,4,4,0,2,3,4,2,1
장점,0,2,1,1,2,0,1,1,0,0,1
재시작,0,0,2,0,0,0,1,2,0,1,1
잽싸게,0,0,0,0,0,0,0,0,0,1,1
저녁,0,0,0,0,0,0,0,0,0,1,1
저소득,0,0,2,0,0,0,0,1,0,1,0
저시력자,0,3,2,1,3,1,4,2,2,1,2
저온,2,2,0,1,2,2,1,2,2,2,0
저장,1,2,1,1,2,0,1,1,0,1,1
저희,4,0,1,0,0,0,0,5,1,3,1
적용해,0,2,1,2,3,5,4,1,1,1,0
전기,2,10,3,9,13,20,15,4,5,5,0
전기차,2,2,0,1,2,2,1,2,2,2,0
전반,3,1,3,0,0,0,0,5,3,3,2
전용,1,0,0,0,0,1,1,2,1,1,3
전장보다,1,2,1,4,4,0,2,3,4,2,1
전체,3,5,2,3,4,0,2,2,3,4,6
전환,2,5,2,1,4,0,1,2,2,3,2
절감,2,0,0,1,1,0,0,1,1,3,3
절반으로,2,5,3,3,4,0,2,1,3,3,3
점유율,3,5,0,5,6,0,2,4,4,4,1
점포,1,0,0,0,0,1,1,2,1,1,3
접근성,1,0,4,0,1,0,1,4,2,2,3
정보,1,1,3,0,2,1,1,1,2,1,4
정부,1,0,3,2,1,0,1,3,5,2,1
정수기,0,5,9,0,10,20,20,0,5,5,4
정형외,0,0,2,0,0,1,1,2,1,0,2
제가,0,0,1,0,1,1,2,4,0,2,2
제공하,0,3,2,1,3,1,4,2,2,1,2
제공한다.,1,4,3,4,5,6,7,2,2,3,4
제목,1,0,3,0,0,0,1,1,1,1,2
제보,4,1,1,0,0,0,1,0,2,2,1
제작,0,0,2,0,0,0,1,1,1,1,1
제조,3,2,6,7,6,1,3,4,8,5,3
제조사,3,5,3,3,5,0,2,3,4,3,2
제품,4,26,20,15,39,48,59,15,21,19,17
조문,0,1,0,0,1,0,0,0,0,0,0
조선,1,1,1,0,0,0,1,1,1,1,1
조종사,1,0,3,0,0,0,0,4,1,2,1
조화,0,2,1,2,3,5,4,1,1,1,0
조희대,4,1,1,0,0,0,1,0,2,2,1
종묘,4,2,0,0,0,0,0,2,2,3,2
좋은,2,2,1,0,0,0,0,5,0,2,0
주가,0,3,2,5,5,0,2,1,3,1,1
주요,1,4,2,8,8,0,3,3,6,3,1
주행,2,2,0,1,2,2,1,2,2,2,0
중국,11,20,8,13,17,1,7,7,13,13,9
중형,2,2,0,1,2,2,1,2,2,2,0
증상,0,0,2,0,0,1,1,2,1,0,2
지금,4,0,1,0,0,0,0,5,1,3,1
지난,14,14,5,4,11,0,4,8,10,15,7
지수,1,2,1,4,4,0,2,3,4,2,1
지역사회,0,0,2,0,0,0,0,1,0,1,0
지원,5,3,1,2,3,0,1,3,2,5,2
지원사업,0,0,2,0,0,0,0,1,0,1,0
지원자,3,1,0,1,1,0,0,2,2,3,0
지원한다.,0,0,3,1,0,0,2,0,1,1,3
직관적인,0,3,6,0,6,12,12,0,3,3,3
직원,0,0,2,0,0,0,0,1,0,1,0
직접,3,1,3,1,3,1,1,2,3,5,8
진단,0,1,0,0,0,0,0,3,0,1,0
집계됐다.,3,1,0,1,1,0,0,2,2,3,0
찍힌,1,0,1,0,0,2,1,1,1,4,0
차량,2,2,0,1,2,2,1,2,2,2,0
차를,0,1,1,0,0,0,0,1,0,1,0
채널,4,1,1,0,0,0,1,0,2,2,1
천옌순,2,5,1,2,3,0,0,3,2,2,0
철도학원,3,0,0,0,0,0,1,0,1,2,2
청량한,0,0,0,0,0,0,0,0,0,1,1
청소년,1,0,0,0,0,0,0,1,1,2,1
체감할,1,2,1,1,2,0,1,1,0,1,1
체험,1,0,3,0,0,0,0,4,1,3,2
초음파,0,0,2,0,0,1,1,2,1,0,2
초점,0,0,1,1,2,0,1,2,0,1,3
촬영,0,0,1,1,3,1,3,3,0,2,5
최승현,4,0,1,0,0,0,0,5,1,3,1
최신,0,2,1,1,2,0,1,1,0,0,1
최원철,1,0,0,0,0,0,0,1,1,2,1
추가,1,2,1,1,2,0,1,1,0,1,1
추석맞,0,0,2,0,0,0,0,1,0,1,0
출력,1,2,2,2,2,1,3,1,1,2,4
충남어머니안전지도자회,1,0,0,0,0,0,0,1,1,2,1
충전,2,2,0,1,3,3,3,3,2,3,2
췌장암,0,1,0,0,0,0,0,3,0,1,0
취업,3,1,0,1,1,0,0,2,2,3,0
치료,0,0,2,0,0,1,1,2,1,0,2
치어리더,3,1,3,0,0,0,0,5,3,3,2
침해,3,5,3,2,4,0,2,1,3,2,2
카루린파,1,0,0,0,1,1,2,0,0,2,1
카메라,0,0,0,0,1,1,2,1,0,1,2
캐릭터,3,0,0,0,0,0,1,0,1,2,2
캐릭터로,3,0,0,0,0,0,1,0,1,2,2
캔슬링,0,0,3,1,0,0,2,0,1,1,3
캠페인,3,1,3,0,0,0,1,2,2,5,5
커뮤니케이션,1,1,1,0,2,4,5,1,2,2,1
커뮤니티,1,0,3,0,0,0,1,1,1,1,2
컨슈머타임스,0,0,0,0,1,0,0,1,0,1,0
컴퓨터,1,0,0,0,0,0,0,3,0,1,2
케어,0,0,2,0,0,0,1,2,0,1,1
코닥,0,0,0,0,1,1,2,1,0,1,2
코웨,0,2,4,0,4,8,8,0,2,2,2
코웨이,0,3,5,0,6,12,12,0,3,3,2
코인,2,1,1,0,0,0,0,2,0,1,0
코토다맨,1,1,1,0,0,0,0,1,0,3,2
콘덴싱,0,6,2,6,8,13,10,1,2,2,0
콘셉트,1,9,6,3,9,3,12,6,6,3,6
콘텐츠,0,0,1,0,1,1,2,4,0,2,2
콜라보,1,1,1,0,0,0,0,1,0,3,2
크게,1,3,0,2,3,2,2,2,0,1,1
크기,0,0,0,0,1,1,2,1,0,1,2
크롬북,1,2,2,2,2,1,3,1,1,2,4
키보드,1,0,0,0,0,0,0,3,0,1,2
키보토스,3,0,0,0,0,0,1,0,1,2,2
키스신,0,1,1,0,0,0,0,3,0,0,0
탄핵,4,1,1,0,0,0,1,0,2,2,1
탐사,0,0,0,0,1,0,0,1,0,1,0
토일드라마,0,1,1,0,0,0,0,1,0,1,0
토트백,1,0,1,0,0,2,1,1,1,4,0
톡신,0,0,1,0,1,1,2,4,0,2,2
통증,0,0,2,0,0,1,1,2,1,0,2
통해,4,12,11,6,17,10,14,8,8,14,12
투자,4,5,1,2,3,0,1,4,1,3,1
특별한,2,1,1,1,1,0,0,0,1,2,1
특허,3,5,3,2,4,0,2,1,3,2,2
파운드리,1,0,3,2,1,0,1,3,5,2,1
팔레드,2,1,1,1,1,0,0,0,1,2,1
패널,20,41,19,19,36,5,17,17,22,23,17
패키징,0,3,2,5,5,0,2,1,3,1,1
퍼퓸,2,1,1,1,1,0,0,0,1,2,1
편의성,0,2,1,2,3,5,4,1,1,1,0
편집,0,0,1,0,1,1,2,4,0,2,2
평가했다.,0,1,0,0,1,1,2,2,1,1,2
평균,4,1,0,1,1,0,0,5,2,4,2
폐쇄적,2,5,0,1,4,0,0,1,1,2,1
포럼,0,0,0,0,1,0,0,2,0,2,4
포맷,1,2,3,3,4,1,4,3,1,3,7
폭군,0,1,1,0,0,0,0,1,0,1,0
품번,1,0,0,0,1,1,2,0,0,2,1
프로,0,5,9,0,10,20,20,0,5,5,4
프로그램,1,2,1,1,2,0,1,1,0,1,1
프로맥스,1,2,1,1,2,0,1,1,0,1,1
프리미엄,2,4,2,3,3,0,2,1,3,3,4
피해,3,4,2,2,4,0,2,2,4,3,2
하고,4,0,2,0,1,1,2,9,1,5,3
하늘,0,0,0,0,0,0,0,0,0,1,1
하루,1,0,0,0,0,0,0,3,0,1,2
하수나,0,1,1,0,0,0,0,3,0,0,0
하이드로,0,6,2,6,8,13,10,1,2,2,0
하지만,1,0,1,0,0,2,1,1,1,4,0
학부모협의회,1,0,0,0,0,0,0,1,1,2,1
학생,1,0,4,0,1,0,1,4,2,2,3
한강,0,0,0,0,0,0,0,0,0,1,1
한국,2,2,0,1,2,2,1,2,2,2,0
한덕수,4,1,1,0,0,0,1,0,2,2,1
한양대병원,0,1,0,0,1,0,0,0,0,0,0
한층,0,0,0,0,0,0,0,0,0,1,1
함께,1,0,0,0,1,0,0,3,1,4,5
함께한,1,1,1,0,0,0,1,1,1,1,1
합성피혁,1,0,0,0,1,1,2,0,0,2,1
해외,1,2,0,3,2,1,0,0,2,3,0
해외로,1,2,0,3,2,1,0,0,2,3,0
해트트릭,3,1,3,0,0,0,0,5,3,3,2
핵심,2,5,3,3,4,0,2,1,3,3,3
행사,2,0,2,0,0,0,1,1,2,2,3
향수,2,1,1,1,1,0,0,0,1,2,1
향후,2,5,1,2,3,0,0,3,2,2,0
헬기,1,0,3,0,0,0,0,4,1,3,2
혁신,3,6,1,1,6,4,5,2,3,4,2
현장,1,1,1,0,0,0,1,1,1,1,1
현재,0,1,2,0,1,1,2,1,1,3,3
혐의,2,1,0,0,0,0,0,1,1,1,1
협상,3,5,3,3,5,0,2,3,4,3,2
협업,0,0,0,0,1,0,0,1,0,1,0
홍보부장,0,1,0,0,1,0,0,0,0,0,0
화면,1,4,3,0,5,0,2,3,2,3,4
확대,1,1,0,3,3,0,1,2,3,2,0
환경,0,0,0,0,1,0,0,1,0,1,0
활동,0,1,2,0,1,1,2,1,1,3,3
회장,8,13,4,4,10,0,2,6,5,7,3
회전,1,1,0,0,1,0,0,1,0,1,2
효과,1,3,0,2,3,2,2,2,0,1,1
후성,2,2,3,5,5,1,2,1,3,3,2
후지필름,0,0,1,1,2,0,1,2,0,1,3
훼손된,2,1,0,0,0,0,0,1,1,1,1
훼손한,2,1,0,0,0,0,0,1,1,1,1
휴온스,0,0,0,0,1,0,0,1,0,1,0
흑자,1,3,0,2,3,2,2,2,0,1,1
희망퇴직,3,4,2,2,4,0,2,2,4,3,2
히트펌프,0,6,2,6,8,13,10,1,2,2,0
힘줄,0,0,2,0,0,1,1,2,1,0,2
