term,cur,prev,diff,ma7,z_like,total
운,9,2,7,4.857,1.293,41
팅,4,2,2,1.286,1.272,12
크,8,2,6,4.143,1.271,43
교,7,0,7,3.429,1.252,39
h,7,5,2,3.429,1.252,38
양,5,1,4,2.0,1.243,16
틱,3,0,3,0.714,1.239,10
황,3,0,3,0.714,1.239,5
반,9,0,9,5.0,1.236,48
행,9,9,0,5.0,1.236,40
s,18,17,1,12.571,1.194,137
력,7,2,5,3.571,1.186,37
관,9,5,4,5.143,1.18,52
택,4,0,4,1.429,1.171,10
결,6,6,0,2.857,1.168,25
승,5,4,1,2.143,1.16,23
부,13,11,2,8.571,1.128,76
치,7,5,2,3.714,1.122,33
냉,2,0,2,0.286,1.117,2
맑,2,0,2,0.286,1.117,2
봬,2,0,2,0.286,1.117,3
붕,2,0,2,0.286,1.117,2
습,2,0,2,0.286,1.117,3
쓱,2,0,2,0.286,1.117,2
큼,2,0,2,0.286,1.117,2
탕,2,0,2,0.286,1.117,2
팡,2,0,2,0.286,1.117,4
폐,2,0,2,0.286,1.117,4
복,3,0,3,0.857,1.113,9
션,3,0,3,0.857,1.113,13
단,6,1,5,3.0,1.098,38
계,8,5,3,4.571,1.093,48
종,4,1,3,1.571,1.078,16
열,4,2,2,1.571,1.078,16
로,20,10,10,14.857,1.059,142
기,27,18,9,21.143,1.046,205
넘,3,0,3,1.0,1.0,8
봇,3,0,3,1.0,1.0,12
외,3,0,3,1.0,1.0,10
컴,3,0,3,1.0,1.0,11
페,3,0,3,1.0,1.0,13
홈,3,0,3,1.0,1.0,7
앞,3,1,2,1.0,1.0,8
협,4,1,3,1.714,0.99,26
견,2,0,2,0.429,0.95,3
령,2,0,2,0.429,0.95,6
릴,2,0,2,0.429,0.95,3
섭,2,0,2,0.429,0.95,3
첫,2,0,2,0.429,0.95,3
칭,2,0,2,0.429,0.95,3
털,2,0,2,0.429,0.95,4
히,2,0,2,0.429,0.95,4
혜,2,1,1,0.429,0.95,3
투,5,5,0,2.571,0.933,28
리,20,15,5,15.429,0.928,149
감,8,4,4,5.0,0.927,43
민,4,2,2,1.857,0.907,22
으,4,2,2,1.857,0.907,19
할,4,1,3,2.0,0.828,18
여,4,2,2,2.0,0.828,23
매,4,3,1,2.0,0.828,18
출,9,9,0,6.143,0.821,60
따,2,0,2,0.571,0.814,5
념,2,1,1,0.571,0.814,4
쿠,2,1,1,0.571,0.814,9
향,2,1,1,0.571,0.814,11
랜,3,1,2,1.286,0.803,11
u,3,2,1,1.286,0.803,22
닉,3,2,1,1.286,0.803,13
원,11,8,3,8.0,0.784,77
신,11,10,1,8.0,0.784,91
1,22,18,4,18.0,0.763,162
테,4,3,1,2.143,0.754,21
하,11,4,7,8.143,0.741,75
현,5,2,3,3.0,0.732,30
식,5,5,0,3.0,0.732,29
대,23,26,-3,19.143,0.718,179
합,3,0,3,1.429,0.716,16
규,3,2,1,1.429,0.716,16
귀,2,0,2,0.714,0.697,6
밥,2,0,2,0.714,0.697,5
빌,2,0,2,0.714,0.697,11
융,2,1,1,0.714,0.697,6
츠,2,1,1,0.714,0.697,8
약,4,4,0,2.286,0.682,23
파,5,3,2,3.143,0.67,33
품,5,5,0,3.143,0.67,29
a,26,16,10,22.286,0.649,235
인,22,11,11,18.571,0.646,159
맞,3,3,0,1.571,0.634,13
년,8,5,3,5.857,0.627,53
곽,1,0,1,0.143,0.622,1
긍,1,0,1,0.143,0.622,1
껴,1,0,1,0.143,0.622,2
꼼,1,0,1,0.143,0.622,1
낳,1,0,1,0.143,0.622,1
님,1,0,1,0.143,0.622,1
닷,1,0,1,0.143,0.622,1
돕,1,0,1,0.143,0.622,1
둔,1,0,1,0.143,0.622,1
땡,1,0,1,0.143,0.622,1
떠,1,0,1,0.143,0.622,1
뜻,1,0,1,0.143,0.622,1
랠,1,0,1,0.143,0.622,3
런,1,0,1,0.143,0.622,2
렉,1,0,1,0.143,0.622,2
록,1,0,1,0.143,0.622,2
롭,1,0,1,0.143,0.622,1
맛,1,0,1,0.143,0.622,1
먼,1,0,1,0.143,0.622,2
멸,1,0,1,0.143,0.622,1
벡,1,0,1,0.143,0.622,1
뻤,1,0,1,0.143,0.622,1
좌,1,0,1,0.143,0.622,1
챌,1,0,1,0.143,0.622,1
큐,1,0,1,0.143,0.622,1
팝,1,0,1,0.143,0.622,3
핌,1,0,1,0.143,0.622,1
힘,1,0,1,0.143,0.622,1
없,2,1,1,0.857,0.593,9
는,12,6,6,9.571,0.593,88
동,10,15,-5,7.857,0.563,73
준,3,1,2,1.714,0.557,13
을,5,3,2,3.429,0.551,28
전,27,29,-2,24.0,0.509,234
란,2,1,1,1.0,0.5,10
군,2,2,0,1.0,0.5,9
태,2,2,0,1.0,0.5,11
w,3,0,3,1.857,0.484,22
율,3,0,3,1.857,0.484,16
혼,3,0,3,1.857,0.484,13
오,7,9,-2,5.429,0.472,55
긴,1,0,1,0.286,0.465,5
납,1,0,1,0.286,0.465,2
냥,1,0,1,0.286,0.465,3
렸,1,0,1,0.286,0.465,5
롤,1,0,1,0.286,0.465,3
립,1,0,1,0.286,0.465,7
뮬,1,0,1,0.286,0.465,2
벼,1,0,1,0.286,0.465,3
빼,1,0,1,0.286,0.465,3
슬,1,0,1,0.286,0.465,4
았,1,0,1,0.286,0.465,3
엠,1,0,1,0.286,0.465,4
엣,1,0,1,0.286,0.465,4
염,1,0,1,0.286,0.465,4
있,1,0,1,0.286,0.465,3
잘,1,0,1,0.286,0.465,3
춤,1,0,1,0.286,0.465,4
콜,1,0,1,0.286,0.465,2
톤,1,0,1,0.286,0.465,3
팔,1,0,1,0.286,0.465,2
픈,1,0,1,0.286,0.465,5
꿈,1,1,0,0.286,0.465,2
워,9,9,0,7.286,0.463,56
일,8,9,-1,6.429,0.444,67
덩,2,0,2,1.143,0.414,8
불,2,0,2,1.143,0.414,10
더,2,1,1,1.143,0.414,9
베,2,1,1,1.143,0.414,14
액,2,1,1,1.143,0.414,9
음,2,3,-1,1.143,0.414,12
루,3,2,1,2.0,0.414,20
블,3,2,1,2.0,0.414,17
만,8,3,5,6.571,0.401,57
남,5,1,4,3.857,0.386,29
무,5,3,2,3.857,0.386,32
증,5,5,0,3.857,0.386,34
타,6,2,4,4.857,0.357,42
손,3,0,3,2.143,0.348,16
움,3,2,1,2.143,0.348,16
법,3,6,-3,2.143,0.348,17
곤,1,0,1,0.429,0.345,3
냅,1,0,1,0.429,0.345,3
밋,1,0,1,0.429,0.345,3
변,1,0,1,0.429,0.345,8
빛,1,0,1,0.429,0.345,7
암,1,0,1,0.429,0.345,3
짜,1,0,1,0.429,0.345,3
철,1,0,1,0.429,0.345,3
컬,1,0,1,0.429,0.345,4
퀄,1,0,1,0.429,0.345,3
탁,1,0,1,0.429,0.345,5
혁,1,0,1,0.429,0.345,12
같,1,1,0,0.429,0.345,4
례,1,1,0,0.429,0.345,6
꾼,1,2,-1,0.429,0.345,3
송,1,2,-1,0.429,0.345,6
압,1,2,-1,0.429,0.345,5
솔,2,0,2,1.286,0.335,18
온,2,1,1,1.286,0.335,9
처,2,1,1,1.286,0.335,10
표,2,1,1,1.286,0.335,12
천,2,2,0,1.286,0.335,14
패,2,3,-1,1.286,0.335,12
i,21,16,5,19.429,0.291,229
련,3,1,2,2.286,0.284,21
락,3,4,-1,2.286,0.284,18
닥,2,1,1,1.429,0.26,13
