org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
의사결정,0,3,1,0,2,1,4,1,1,1,5
의혹,0,0,0,0,0,2,0,0,4,1,1
이날,3,4,2,0,2,4,3,2,3,1,2
이는,3,1,3,2,3,4,4,5,3,2,0
이데일리,0,4,1,0,3,2,3,2,1,1,3
이런,0,0,0,0,2,5,0,0,2,2,0
이렇게,0,0,0,0,2,5,0,0,2,2,0
이문영,0,2,0,1,0,2,0,1,0,0,0
이민영,0,0,0,0,0,4,0,0,0,0,1
이번,8,8,14,12,9,5,9,7,4,2,7
이벤트,0,0,2,1,3,0,1,2,2,1,0
이병헌,1,0,1,1,1,2,1,1,3,1,1
이분씨,0,1,0,0,2,0,1,1,0,0,0
이어,1,0,4,1,2,3,2,1,1,1,1
이용하,0,0,0,0,0,1,0,0,2,1,0
이용할,0,0,0,0,0,1,0,0,2,1,0
이유,0,0,2,1,0,2,1,1,1,2,0
이재용,0,2,2,1,2,1,2,1,4,2,3
이제,0,0,0,0,2,5,0,0,2,2,0
이지영,0,0,0,0,0,0,0,0,1,0,1
이차전지,5,4,4,1,2,1,2,2,2,1,2
이후,0,0,0,0,0,4,1,0,4,2,2
인공지능,0,2,0,1,0,2,0,1,0,0,0
인도,2,0,0,0,0,2,2,0,3,1,0
인바,3,3,2,0,2,2,3,1,2,1,4
인텔,1,2,0,1,1,4,3,2,1,1,0
일본,0,6,4,1,4,3,7,3,6,4,8
일상,0,0,1,1,0,3,0,1,1,0,0
임윤아,1,0,1,1,1,2,1,1,3,1,1
있는,5,6,11,8,7,16,8,9,11,11,5
있는데,1,1,1,0,2,2,1,3,1,0,1
있다,5,7,5,1,8,11,10,8,6,4,8
있다.,36,56,57,44,59,51,57,42,54,34,50
있었다.,1,0,0,1,1,3,0,0,2,3,0
자동,0,0,1,1,1,1,0,2,1,0,0
자료,0,2,0,1,0,2,0,1,0,0,0
자유로운,0,0,0,0,0,2,0,0,1,0,0
자율주행,0,4,1,0,3,2,3,2,1,1,3
자주,1,0,2,1,1,0,1,1,1,1,0
자체,0,0,0,0,0,2,1,0,0,1,1
작업,0,1,0,0,5,2,1,3,0,0,0
작은,0,0,2,1,1,2,1,1,0,0,1
작전,0,0,0,0,0,2,0,0,4,1,1
장례식장,0,1,0,0,2,0,1,1,0,0,0
장모상,0,1,0,0,2,0,1,1,0,0,0
장민수,1,0,1,1,1,2,1,1,3,1,1
장비,14,9,7,2,5,4,6,4,5,2,5
장애,0,2,0,0,1,5,1,1,4,1,0
장애인,0,2,0,0,1,5,1,1,4,1,0
장을,3,4,2,0,2,4,3,2,2,1,1
장점,1,1,1,0,2,2,1,3,1,0,1
재시작,0,0,1,1,1,1,0,2,1,0,0
잽싸게,0,0,0,1,0,0,0,0,0,2,0
저소득,0,0,0,0,0,1,0,0,1,0,0
저시력자,1,4,2,3,2,2,4,5,1,1,3
저온,1,0,4,1,2,3,2,1,1,1,1
저장,1,2,2,1,3,1,1,0,0,0,1
저희,0,0,0,0,2,5,0,0,2,2,0
적용해,1,1,4,4,2,1,3,1,2,0,2
전기,5,2,20,14,11,5,9,5,3,1,9
전기차,1,0,4,1,2,3,2,1,1,1,1
전시,0,1,1,2,1,2,0,1,4,4,0
전용,3,2,2,1,2,2,0,2,2,3,0
전장보다,3,4,2,0,2,4,3,2,2,1,1
전체,1,3,2,0,6,4,5,5,2,1,5
전했다.,0,0,0,0,0,2,0,0,1,0,0
전환,0,5,1,1,2,3,4,2,1,1,5
절반으로,3,3,2,0,2,2,3,1,2,1,4
점유율,5,3,3,0,3,4,4,1,4,2,3
접근성,0,2,0,0,1,5,1,1,4,1,0
정보,0,2,1,0,3,1,2,2,2,0,0
정부,3,3,0,1,1,8,5,3,5,2,0
정수기,0,9,10,25,10,0,5,5,4,0,5
제가,0,0,2,1,1,4,2,2,2,1,0
제공하,1,4,2,3,2,2,4,5,1,1,3
제공한다.,3,5,7,6,4,2,4,4,5,1,4
제니,1,0,1,1,1,2,1,1,3,1,1
제목,0,1,0,0,0,1,0,1,1,0,0
제작,0,2,0,1,0,2,0,1,0,0,0
제조,6,6,4,2,3,5,5,4,3,2,2
제조사,4,3,3,0,3,4,4,2,3,2,5
제품,11,28,43,55,32,17,32,31,14,7,26
조문,0,1,0,0,2,0,1,1,0,0,0
조사,0,0,0,0,0,2,0,0,4,1,1
조사에,0,0,0,0,0,2,0,0,4,1,1
조선,0,0,0,0,0,0,0,0,1,0,1
조종사,1,0,0,1,1,3,0,0,2,3,0
조화,1,1,4,4,2,1,3,1,2,0,2
종묘,0,1,0,0,0,2,0,1,2,1,1
주가,5,4,2,1,2,1,3,2,1,0,3
주요,9,5,3,1,3,3,4,2,3,1,3
주행,1,0,4,1,2,3,2,1,1,1,1
중국,7,10,9,1,9,10,16,7,10,6,18
중형,1,0,4,1,2,3,2,1,1,1,1
지금,0,0,0,0,2,5,0,0,2,2,0
지난,2,9,6,3,8,6,11,4,12,10,10
지수,3,4,2,0,2,4,3,2,2,1,1
지역사회,0,0,0,0,0,1,0,0,1,0,0
지원,1,2,2,1,3,1,1,0,0,0,1
지원사업,0,0,0,0,0,1,0,0,1,0,0
직관적인,0,6,6,15,6,0,3,3,3,0,3
직원,0,0,0,0,0,1,0,0,1,0,0
직접,0,2,1,1,3,3,2,2,3,2,0
진행된다.,0,1,1,2,1,2,0,1,4,4,0
찍힌,0,0,2,1,0,2,1,1,1,2,0
차량,4,3,7,4,5,6,3,4,3,4,1
천옌순,2,2,1,0,3,3,2,0,1,1,5
철도,0,0,0,0,0,1,0,0,2,1,0
철도학원,0,0,2,1,3,0,1,2,2,1,0
체감할,1,2,2,1,3,1,1,0,0,0,1
체험,1,1,1,4,2,5,0,1,6,9,0
초점,1,1,2,1,0,3,1,0,1,0,1
촬영,1,1,4,2,1,5,2,1,1,0,2
최승현,0,0,0,0,2,5,0,0,2,2,0
최신,1,1,1,0,2,2,1,3,1,0,1
추가,1,2,2,1,3,1,1,0,0,0,1
추석,0,0,0,0,0,1,0,0,2,1,0
추석맞,0,0,0,0,0,1,0,0,1,0,0
출력,2,4,3,2,2,1,1,3,3,1,2
출범,0,1,1,2,1,1,1,1,0,0,0
출하량,3,1,1,0,1,2,3,4,2,1,0
충전,1,0,6,2,3,5,3,2,1,1,2
측은,0,0,0,0,0,2,0,0,4,1,1
치료,0,0,0,0,0,4,1,0,1,1,0
치료법,0,0,0,0,0,4,1,0,1,1,0
치매,0,0,0,0,0,4,1,0,1,1,0
침해,1,3,2,1,3,2,5,2,3,2,5
카루린파,1,0,2,1,1,0,1,1,1,1,0
카메라,0,0,2,1,1,2,1,1,0,0,1
캐릭터,0,1,3,1,3,1,2,3,3,2,0
캐릭터로,0,0,2,1,3,0,1,2,2,1,0
커뮤니케이션,0,1,3,4,1,1,2,2,1,1,2
커뮤니티,0,1,0,0,0,1,0,1,1,0,0
컨슈머타임스,1,0,0,0,0,2,0,0,2,0,0
케어,0,0,1,1,1,1,0,2,1,0,0
코닥,0,0,2,1,1,2,1,1,0,0,1
코레일,0,0,0,0,0,1,0,0,2,1,0
코웨,0,4,4,10,4,0,2,2,2,0,2
코웨이,0,5,6,15,6,0,3,3,2,0,3
콘덴싱,3,1,12,9,7,1,4,3,0,0,6
콘셉트,3,12,6,9,6,6,12,15,3,3,9
콘텐츠,0,0,2,1,1,4,2,2,2,1,0
퀴리,1,0,1,1,1,2,1,1,3,1,1
크게,1,1,5,1,2,2,1,2,1,0,3
크기,0,0,2,1,1,2,1,1,0,0,1
크롬북,2,4,3,2,2,1,1,3,3,1,2
키보토스,0,0,2,1,3,0,1,2,2,1,0
키스신,0,0,0,0,0,4,0,0,0,0,1
탐사,1,0,0,0,0,2,0,0,2,0,0
토트백,0,0,2,1,0,2,1,1,1,2,0
톡신,0,0,2,1,1,4,2,2,2,1,0
통보했습니다.,0,0,0,0,0,4,0,0,8,2,2
통해,5,13,15,12,14,11,12,10,14,14,10
투자,1,2,2,0,2,2,3,1,2,1,3
특검,0,0,0,0,0,4,0,0,8,2,2
특검팀,0,0,0,0,0,2,0,0,4,1,1
특별한,0,0,0,1,2,0,1,0,1,1,0
특허,3,3,2,1,3,4,7,2,6,3,5
파운드리,1,2,0,1,1,4,3,2,1,1,0
팔레드,0,0,0,1,2,0,1,0,1,1,0
패널,13,24,21,7,23,21,34,13,23,12,39
패션,0,0,1,1,0,1,0,1,0,0,0
패키징,5,4,2,1,2,1,3,2,1,0,3
퍼퓸,0,0,0,1,2,0,1,0,1,1,0
편의성,1,1,4,4,2,1,3,1,2,0,2
편집,0,0,2,1,1,4,2,2,2,1,0
평가했다.,0,0,2,2,2,2,1,1,1,1,0
평양,0,0,0,0,0,2,0,0,4,1,1
평양에,0,0,0,0,0,2,0,0,4,1,1
폐쇄적,0,3,1,0,2,1,4,1,1,1,5
포럼,0,2,0,1,0,5,1,1,2,2,0
포맷,3,5,5,3,2,4,2,3,4,1,3
품번,1,0,2,1,1,0,1,1,1,1,0
프로,0,9,10,25,10,0,5,5,4,0,5
프로그램,1,3,3,3,4,3,1,1,4,4,1
프로맥스,1,2,2,1,3,1,1,0,0,0,1
프로캐빈,0,1,1,2,1,1,1,1,0,0,0
프리미엄,1,2,2,0,1,2,4,2,2,1,5
플릿보드,0,1,1,2,1,1,1,1,0,0,0
피규어,0,1,1,0,0,1,1,1,1,1,0
피해,2,5,2,1,4,2,4,2,4,4,3
하고,0,0,2,1,3,9,2,2,4,3,0
하늘,0,0,0,0,0,2,0,0,1,0,0
하수나,0,0,0,0,0,4,0,0,0,0,1
하이드로,3,1,12,9,7,1,4,3,0,0,6
하지만,0,0,2,1,0,4,2,1,1,3,1
학생,0,2,0,0,1,5,1,1,4,1,0
한국,3,0,4,1,2,5,4,1,4,2,1
한양대병원,0,1,0,0,2,0,1,1,0,0,0
한층,0,0,1,1,0,1,0,1,0,0,0
함께,3,5,3,4,3,9,1,4,8,9,0
합성피혁,1,0,2,1,1,0,1,1,1,1,0
합작법인,0,1,1,2,1,1,1,1,0,0,0
해변,0,0,0,0,0,2,0,0,1,0,0
해트트릭,0,0,0,0,0,2,1,0,0,1,1
핵심,3,3,2,0,2,2,3,1,2,1,4
햇살,0,0,0,0,0,2,0,0,1,0,0
향수,0,0,0,1,2,0,1,0,1,1,0
향후,2,2,1,0,3,3,2,0,1,1,5
헬기,1,0,0,2,1,3,0,0,2,5,0
혁신,0,4,4,4,3,2,6,3,2,2,7
현은재,0,0,0,0,0,0,0,0,1,0,1
현재,0,2,1,2,1,1,0,2,2,2,0
혐의,0,1,0,0,0,4,0,1,6,2,2
협상,4,3,3,0,3,4,4,2,3,2,5
협업,1,0,0,0,0,2,0,0,2,0,0
호로모델,0,1,1,0,0,1,1,1,1,1,0
홍보부장,0,1,0,0,2,0,1,1,0,0,0
화면,0,5,1,0,8,4,4,5,1,1,3
확대,4,1,1,0,1,2,1,0,2,1,0
환경,1,0,0,0,0,2,0,0,2,0,0
환자,0,0,0,0,0,4,1,0,1,1,0
활동,0,3,2,2,1,2,1,3,3,3,0
회장,2,6,5,2,7,6,9,2,8,4,12
회전,0,1,0,0,5,2,1,3,0,0,0
효과,1,1,5,1,2,2,1,2,1,0,3
효성,0,1,1,2,1,1,1,1,0,0,0
효연,0,0,0,0,0,2,0,0,1,0,0
후성,5,4,4,1,2,1,2,2,2,1,2
후지필름,1,1,2,1,0,3,1,0,1,0,1
휴양지,0,0,0,0,0,2,0,0,1,0,0
휴온스,1,0,0,0,0,2,0,0,2,0,0
흑자,1,1,5,1,2,2,1,2,1,0,3
희망퇴직,2,5,2,1,4,2,4,2,4,4,3
히트펌프,3,1,12,9,7,1,4,3,0,0,6
