org,topic,base_score,topic_share,company_focus,hybrid_score
하이센스,3,9.6953,0.0072,0.0906,9.6953
하이센스,4,7.2152,0.0083,0.0674,7.2152
하이센스,7,6.9785,0.0122,0.0652,6.9785
하이센스,8,3.0710,0.0033,0.0287,3.0710
하이센스,2,1.8700,0.0025,0.0175,1.8700
하이센스,6,1.7828,0.0013,0.0167,1.7828
하이얼,0,20.6131,0.0029,0.7400,20.6131
하이얼,1,17.8647,0.0023,0.6414,17.8647
하이얼,3,4.4747,0.0033,0.1606,4.4747
하이얼,7,3.1015,0.0054,0.1113,3.1015
하이얼,4,0.9019,0.0010,0.0324,0.9019
하이얼,5,0.8812,0.0014,0.0316,0.8812
하이얼,8,0.7678,0.0008,0.0276,0.7678
한미반도체,1,32.2939,0.0042,0.8171,32.2939
한미반도체,0,21.3003,0.0030,0.5389,21.3003
한미반도체,3,5.2205,0.0039,0.1321,5.2205
한미반도체,7,4.6523,0.0081,0.1177,4.6523
한미반도체,6,2.6743,0.0020,0.0677,2.6743
한미반도체,5,2.6436,0.0041,0.0669,2.6436
한미반도체,8,1.5355,0.0016,0.0389,1.5355
한화,4,96.5035,0.1115,0.6919,96.5035
한화,1,61.1523,0.0079,0.4384,61.1523
한화,0,58.4039,0.0083,0.4187,58.4039
한화,2,41.1392,0.0547,0.2949,41.1392
한화,5,32.6044,0.0507,0.2338,32.6044
한화,3,11.9327,0.0089,0.0855,11.9327
한화,8,7.6776,0.0081,0.0550,7.6776
한화,6,4.4571,0.0034,0.0320,4.4571
한화,7,3.8769,0.0068,0.0278,3.8769
한화솔루션,1,5.4968,0.0007,0.7470,5.4968
한화솔루션,0,4.8097,0.0007,0.6537,4.8097
한화솔루션,6,0.8914,0.0007,0.1211,0.8914
한화시스템,1,40.5392,0.0052,0.7774,40.5392
한화시스템,0,28.8584,0.0041,0.5534,28.8584
한화시스템,3,13.4242,0.0100,0.2574,13.4242
한화시스템,7,5.4277,0.0095,0.1041,5.4277
한화시스템,6,3.5657,0.0027,0.0684,3.5657
한화시스템,8,3.0710,0.0033,0.0589,3.0710
한화시스템,4,2.7057,0.0031,0.0519,2.7057
한화시스템,2,1.8700,0.0025,0.0359,1.8700
한화시스템,5,0.8812,0.0014,0.0169,0.8812
현대모비스,6,91.8165,0.0693,0.7278,145.4374
현대모비스,1,66.6492,0.0086,0.5283,105.5723
현대모비스,0,44.6618,0.0064,0.3540,70.7443
현대모비스,4,20.7437,0.0240,0.1644,32.8581
현대모비스,2,17.7647,0.0236,0.1408,28.1392
현대모비스,8,12.2841,0.0130,0.0974,19.4581
현대모비스,3,8.9495,0.0067,0.0709,14.1760
현대모비스,7,7.7539,0.0136,0.0615,12.2821
현대모비스,5,3.5248,0.0055,0.0279,5.5833
현대자동차,1,58.4039,0.0075,0.7456,58.4039
현대자동차,0,46.0360,0.0066,0.5877,46.0360
현대자동차,3,18.6448,0.0139,0.2380,18.6448
현대자동차,2,10.2848,0.0137,0.1313,10.2848
현대자동차,8,7.6776,0.0081,0.0980,7.6776
현대자동차,6,6.2400,0.0047,0.0797,6.2400
현대자동차,7,4.6523,0.0081,0.0594,4.6523
현대자동차,5,4.4060,0.0068,0.0562,4.4060
현대자동차,4,3.6076,0.0042,0.0461,3.6076
현대차,1,136.0468,0.0175,0.7404,136.0468
현대차,0,111.9981,0.0160,0.6095,111.9981
현대차,2,30.8544,0.0410,0.1679,30.8544
현대차,3,25.3569,0.0190,0.1380,25.3569
현대차,7,20.9354,0.0366,0.1139,20.9354
현대차,8,19.1940,0.0203,0.1045,19.1940
현대차,6,11.5885,0.0087,0.0631,11.5885
현대차,5,9.6932,0.0151,0.0528,9.6932
현대차,4,9.0190,0.0104,0.0491,9.0190
화웨이,0,57.7168,0.0082,0.7432,73.4966
화웨이,1,49.4716,0.0064,0.6370,62.9971
화웨이,4,11.7247,0.0135,0.1510,14.9303
화웨이,3,6.7121,0.0050,0.0864,8.5472
화웨이,5,6.1684,0.0096,0.0794,7.8548
화웨이,8,4.6065,0.0049,0.0593,5.8660
화웨이,7,3.1015,0.0054,0.0399,3.9495
화웨이,6,0.8914,0.0007,0.0115,1.1351
