org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
온수기,8,2,4,3,2,3,20,10,14,6,0
올레드,3,0,2,3,3,1,0,3,1,1,2
올렸다.,1,0,5,2,2,1,0,0,0,1,0
올해,5,1,3,3,4,1,1,2,0,3,1
옵션,0,0,2,1,2,1,0,2,1,1,1
외국인,1,0,2,2,1,0,0,0,0,1,1
요금제,1,2,1,1,1,1,1,2,1,2,1
운영체제,1,0,1,0,1,0,0,2,1,1,0
울트라,1,0,1,0,1,0,0,2,1,1,0
울트라로,1,0,1,0,1,0,0,2,1,1,0
워너원,0,0,3,4,1,0,0,0,0,0,0
원UI,1,2,2,1,3,0,0,3,1,2,1
원가,9,5,7,5,5,5,1,7,4,5,1
위기,5,1,3,2,2,2,0,3,0,1,0
위드인,0,3,1,3,4,2,0,0,0,1,2
위에,0,0,1,1,1,0,1,0,1,0,0
위해,1,2,1,2,1,1,0,0,1,0,1
위험,0,0,2,1,4,0,0,0,0,1,1
유럽,0,3,4,3,3,2,1,2,3,2,3
유진,1,0,1,0,2,0,0,0,0,2,1
육군,0,1,4,2,2,0,0,0,0,3,3
육아,0,1,3,3,3,0,1,1,0,3,1
윤서호,1,2,3,3,2,3,0,1,1,0,3
율동공원,0,0,1,1,1,0,0,0,0,1,0
은상,9,6,4,4,4,3,17,9,16,6,1
은중,1,0,5,2,2,1,0,0,0,1,0
의사결정,5,1,3,2,2,2,0,3,0,1,0
이날,2,4,5,3,6,3,3,6,2,5,0
이는,0,1,5,3,4,2,2,4,3,4,1
이달,1,0,2,0,3,0,1,2,0,4,0
이데일리,3,3,1,3,3,2,0,3,2,1,0
이런,0,1,5,2,4,0,0,0,0,2,3
이렇게,0,1,5,2,4,0,0,0,0,2,3
이름,1,0,5,2,2,1,0,0,0,1,0
이문영,0,3,3,2,1,2,0,0,1,1,0
이민영,1,0,1,0,2,0,0,0,0,2,1
이번,7,8,10,6,4,9,15,15,13,9,0
이벤트,1,2,6,5,2,5,0,4,2,0,5
이분씨,0,0,1,0,0,0,0,2,0,0,0
이야기,1,1,0,2,0,0,1,0,1,0,2
이어,1,0,4,2,3,0,3,1,1,2,0
이용하,0,1,2,1,1,0,0,0,0,1,2
이용할,0,1,2,1,1,0,0,0,0,1,2
이유,0,0,2,3,1,0,2,0,1,0,1
이재용,3,0,2,3,3,1,0,3,1,1,2
이제,0,1,5,2,4,0,0,0,0,2,3
이차전지,2,3,4,2,1,4,3,5,2,4,0
인공지능,0,3,3,2,1,2,0,0,1,1,0
인도,0,0,3,2,2,0,0,0,0,3,0
인바,4,3,4,2,2,2,0,2,2,2,0
인텔,0,2,3,2,3,3,0,3,1,3,0
일본,8,2,6,7,6,5,0,7,3,3,2
일상,0,0,2,2,3,0,2,0,1,1,1
입소문,1,0,5,2,2,1,0,0,0,1,0
있는,5,8,22,16,15,5,6,8,13,9,11
있는데,1,0,1,0,1,0,0,2,1,1,0
있다,8,6,10,10,13,5,3,10,5,8,2
있다.,52,53,87,69,64,49,32,66,58,48,34
있습니다.,3,0,5,3,5,0,1,2,0,6,1
있었다.,0,1,4,2,2,0,0,0,0,3,3
있으며,1,1,0,2,0,0,1,0,1,0,2
자동,0,0,2,1,2,1,0,2,1,1,1
자랑스러운,1,1,2,1,4,0,1,1,0,1,0
자료,0,3,3,2,1,2,0,0,1,1,0
자유로운,0,0,1,1,2,0,1,0,0,1,1
자율주행,3,3,1,3,3,2,0,3,2,1,0
자주,0,0,0,2,1,1,1,2,2,0,1
작업,0,2,1,1,2,0,0,1,0,1,1
작은,1,1,2,1,2,0,1,1,2,0,0
장례식장,0,0,1,0,0,0,0,2,0,0,0
장모상,0,0,1,0,0,0,0,2,0,0,0
장비,5,7,10,5,4,8,5,12,5,11,1
장애,0,3,2,2,4,3,0,1,1,2,0
장애인,0,3,2,2,4,3,0,1,1,2,0
장을,1,3,3,2,2,3,2,5,2,4,0
장점,1,0,1,0,1,0,0,2,1,1,0
재시작,0,0,2,1,2,1,0,2,1,1,1
잽싸게,0,0,0,1,0,0,0,0,0,0,2
저소득,0,0,1,1,1,1,0,1,0,1,1
저수율,1,2,1,2,1,1,0,0,1,0,1
저시력자,3,4,2,1,2,1,2,2,4,1,1
저온,1,0,4,2,3,0,3,1,1,2,0
저장,1,2,1,1,1,1,1,2,1,2,1
저희,0,1,5,2,4,0,0,0,0,2,3
적용해,2,1,1,1,1,1,5,2,4,2,0
전기,9,2,8,5,5,3,23,11,15,8,0
전기차,1,0,4,2,3,0,3,1,1,2,0
전설,1,1,0,1,0,0,0,0,0,0,0
전시,0,2,3,4,2,2,1,0,1,1,3
전용,0,3,4,3,3,2,1,2,3,2,3
전장보다,1,3,3,2,2,3,2,5,2,4,0
전체,5,3,4,3,5,4,1,5,2,2,2
전했다.,0,0,1,1,2,0,1,0,0,1,1
전환,5,4,6,4,3,4,0,3,1,2,0
절반으로,4,3,4,2,2,2,0,2,2,2,0
점유율,3,1,7,4,4,2,0,5,2,4,1
접근성,0,3,2,2,4,3,0,1,1,2,0
정부,1,4,9,6,10,4,1,5,2,11,1
정수기,5,13,5,5,0,0,10,5,20,0,0
제가,0,1,4,2,4,0,1,2,2,1,1
제공하,3,4,2,1,2,1,2,2,4,1,1
제공한다.,4,6,3,3,3,5,7,5,7,4,2
제목,0,2,2,1,2,1,0,0,1,0,0
제작,0,3,3,2,1,2,0,0,1,1,0
제조,2,5,7,4,4,7,3,8,3,7,0
제조사,5,2,3,3,3,3,1,5,2,3,1
제품,26,32,25,19,16,11,43,31,59,15,6
조문,0,0,1,0,0,0,0,2,0,0,0
조방원,1,0,2,0,3,0,1,2,0,4,0
조종사,0,1,4,2,2,0,0,0,0,3,3
조화,2,1,1,1,1,1,5,2,4,2,0
주가,4,3,5,1,4,3,3,7,2,8,1
주술회전,1,2,3,3,2,3,0,1,1,0,3
주요,3,4,6,3,3,4,2,7,3,7,1
주행,1,0,4,2,3,0,3,1,1,2,0
중국,18,4,13,9,9,10,2,15,7,6,4
중동,1,0,2,2,1,0,0,0,0,1,1
중형,1,0,4,2,3,0,3,1,1,2,0
증시,1,0,2,0,3,0,1,2,0,4,0
지금,0,1,5,2,4,0,0,0,0,2,3
지난,10,4,16,15,12,5,1,10,4,6,8
지수,1,3,3,2,2,3,2,5,2,4,0
지역사회,0,0,1,1,1,1,0,1,0,1,1
지원,1,2,1,1,1,1,1,2,1,2,1
지원사업,0,0,1,1,1,1,0,1,0,1,1
지주사,1,0,2,0,3,0,1,2,0,4,0
직관적인,3,9,3,3,0,0,6,3,12,0,0
직원,0,0,1,1,1,1,0,1,0,1,1
직접,0,0,1,2,2,0,1,0,0,1,3
진행된다.,0,2,3,4,2,2,1,0,1,1,3
찍힌,0,0,2,3,1,0,2,0,1,0,1
차량,1,4,9,6,8,2,5,3,5,5,4
찰리,1,0,1,1,1,0,0,0,0,1,0
책을,0,1,3,3,3,0,1,1,0,3,1
처음,1,1,2,1,4,0,1,1,0,1,0
천옌순,5,1,3,3,4,1,1,2,0,3,1
철도,0,1,2,1,1,0,0,0,0,1,2
철도학원,0,0,3,2,0,2,0,3,1,0,2
체감할,1,2,1,1,1,1,1,2,1,2,1
체험,0,3,7,7,4,2,1,0,1,4,8
초점,1,2,2,1,4,1,1,2,1,2,0
총재,1,1,2,1,4,0,1,1,0,1,0
촬영,2,3,4,2,6,1,2,3,3,2,0
최고가,1,0,2,0,3,0,1,2,0,4,0
최승현,0,1,5,2,4,0,0,0,0,2,3
최신,1,0,1,0,1,0,0,2,1,1,0
추가,1,2,1,1,1,1,1,2,1,2,1
추모,1,0,1,1,1,0,0,0,0,1,0
추석,0,1,2,1,1,0,0,0,0,1,2
추석맞,0,0,1,1,1,1,0,1,0,1,1
출력,2,5,2,2,2,4,2,3,3,2,2
출범,0,1,1,1,2,0,1,0,1,1,1
출하량,0,1,2,2,2,2,1,3,1,3,0
충전,2,1,6,3,5,0,4,2,3,2,0
치료,0,0,2,1,4,0,0,0,0,1,1
치료법,0,0,2,1,4,0,0,0,0,1,1
치매,0,0,2,1,4,0,0,0,0,1,1
침해,5,1,3,2,1,2,0,3,2,1,1
카루린파,0,0,0,2,1,1,1,2,2,0,1
카메라,1,1,2,1,2,0,1,1,2,0,0
캐릭터,1,3,7,7,3,7,0,5,4,1,5
캐릭터로,0,0,3,2,0,2,0,3,1,0,2
커뮤니케이션,2,1,3,2,1,1,2,1,5,1,1
커뮤니티,0,2,2,1,2,1,0,0,1,0,0
커쇼,1,1,0,1,0,0,0,0,0,0,0
커크,1,0,1,1,1,0,0,0,0,1,0
컨슈머타임스,0,0,1,1,1,0,0,0,0,1,0
케어,0,0,2,1,2,1,0,2,1,1,1
케이팝,1,0,2,2,1,0,0,0,0,1,1
코닥,1,1,2,1,2,0,1,1,2,0,0
코레일,0,1,2,1,1,0,0,0,0,1,2
코웨,2,6,2,2,0,0,4,2,8,0,0
코웨이,3,7,3,3,0,0,6,3,12,0,0
콘덴싱,6,1,3,2,1,2,15,8,10,4,0
콘셉트,9,12,5,3,6,3,6,6,12,3,3
콘텐츠,1,4,6,3,7,5,1,4,3,2,2
크게,3,0,3,1,2,2,3,4,2,2,0
크기,1,1,2,1,2,0,1,1,2,0,0
크롬북,2,5,2,2,2,4,2,3,3,2,2
키보토스,0,0,3,2,0,2,0,3,1,0,2
키스신,1,0,1,0,2,0,0,0,0,2,1
타면서,1,0,5,2,2,1,0,0,0,1,0
탐사,0,0,1,1,1,0,0,0,0,1,0
토트백,0,0,2,3,1,0,2,0,1,0,1
톡신,0,1,4,2,4,0,1,2,2,1,1
통해,11,16,17,22,19,18,13,16,16,8,15
투자,3,0,4,2,2,1,0,3,1,1,1
트럼프,1,0,1,1,1,0,0,0,0,1,0
특별한,0,0,2,2,0,1,0,1,0,0,1
특허,5,1,6,4,3,2,0,3,2,4,1
파운드리,0,2,3,2,3,3,0,3,1,3,0
팔레드,0,0,2,2,0,1,0,1,0,0,1
패널,39,12,27,23,24,18,8,30,17,16,8
패션,0,0,1,1,1,0,1,0,1,0,0
패키징,3,3,3,1,1,3,2,5,2,4,1
팬텀,1,2,3,3,2,3,0,1,1,0,3
퍼레이드,1,2,3,3,2,3,0,1,1,0,3
퍼퓸,0,0,2,2,0,1,0,1,0,0,1
편의성,2,1,1,1,1,1,5,2,4,2,0
편집,0,1,4,2,4,0,1,2,2,1,1
평가했다.,0,0,3,1,2,0,1,1,2,1,1
폐쇄적,5,1,3,2,2,2,0,3,0,1,0
포럼,0,5,2,5,6,3,0,0,1,2,3
포맷,3,7,4,3,6,5,3,5,4,4,2
품번,0,0,0,2,1,1,1,2,2,0,1
프로,5,13,5,5,0,0,10,5,20,0,0
프로그램,1,4,4,5,3,3,2,2,2,3,4
프로맥스,1,2,1,1,1,1,1,2,1,2,1
프로캐빈,0,1,1,1,2,0,1,0,1,1,1
프리미엄,5,1,3,2,3,4,1,4,2,1,1
플릿보드,0,1,1,1,2,0,1,0,1,1,1
피규어,0,1,1,2,1,2,0,1,2,1,0
피해,3,3,5,3,3,3,0,3,2,1,4
하고,0,2,9,4,8,0,1,2,2,3,4
하늘,0,0,1,1,2,0,1,0,0,1,1
하수나,1,0,1,0,2,0,0,0,0,2,1
하이드로,6,1,3,2,1,2,15,8,10,4,0
하지만,0,0,2,3,1,0,2,0,1,0,1
학사,1,1,2,1,4,0,1,1,0,1,0
학생,0,3,2,2,4,3,0,1,1,2,0
한국,3,0,14,8,8,1,3,1,1,7,1
한국농어촌방송,0,0,1,0,0,0,0,1,0,0,0
한양대병원,0,0,1,0,0,0,0,2,0,0,0
한의사,1,0,2,2,1,0,0,0,0,1,1
한의원,1,0,2,2,1,0,0,0,0,1,1
한의학,1,0,2,2,1,0,0,0,0,1,1
한의학에,1,0,2,2,1,0,0,0,0,1,1
한층,0,0,1,1,1,0,1,0,1,0,0
함께,2,12,11,15,15,7,4,3,6,6,11
합성피혁,0,0,0,2,1,1,1,2,2,0,1
합작법인,0,1,1,1,2,0,1,0,1,1,1
해변,0,0,1,1,2,0,1,0,0,1,1
핵심,4,3,4,2,2,2,0,2,2,2,0
햇살,0,0,1,1,2,0,1,0,0,1,1
했다.,1,1,2,1,4,0,1,1,0,1,0
향수,0,0,2,2,0,1,0,1,0,0,1
향후,5,1,3,3,4,1,1,2,0,3,1
헌터스,1,0,2,2,1,0,0,0,0,1,1
헬기,0,1,4,3,2,0,0,0,0,3,5
혁신,7,2,6,4,3,3,2,4,5,2,1
현재,0,3,1,2,3,2,1,0,2,1,1
협상,5,2,3,3,3,3,1,5,2,3,1
협업,0,0,1,1,1,0,0,0,0,1,0
호로모델,0,1,1,2,1,2,0,1,2,1,0
홍보부장,0,0,1,0,0,0,0,2,0,0,0
화면,3,5,2,4,5,2,0,4,2,2,1
확대,0,1,3,2,2,1,0,2,1,3,0
확정,1,2,3,3,2,3,0,1,1,0,3
환경,0,0,1,1,1,0,0,0,0,1,0
환자,0,0,2,1,4,0,0,0,0,1,1
활동,0,4,2,4,4,4,1,1,4,2,1
활용한,1,3,2,1,3,5,0,2,1,1,1
회장,12,1,8,8,9,3,1,8,2,5,4
회전,0,2,1,1,2,0,0,1,0,1,1
효과,3,0,3,1,2,2,3,4,2,2,0
효성,0,1,1,1,2,0,1,0,1,1,1
효연,0,0,1,1,2,0,1,0,0,1,1
후성,2,3,4,2,1,4,3,5,2,4,0
후지필름,1,2,2,1,4,1,1,2,1,2,0
휴양지,0,0,1,1,2,0,1,0,0,1,1
휴온스,0,0,1,1,1,0,0,0,0,1,0
흑자,3,0,3,1,2,2,3,4,2,2,0
희망퇴직,3,3,5,3,3,3,0,3,2,1,4
히트펌프,6,1,3,2,1,2,15,8,10,4,0
