org,topic,base_score,topic_share,company_focus,hybrid_score
원익IPS,0,8.4244,0.0092,0.7433,8.4244
원익IPS,6,5.3256,0.0100,0.4699,5.3256
원익IPS,1,3.5558,0.0062,0.3137,3.5558
원익IPS,9,2.7726,0.0045,0.2446,2.7726
원익IPS,5,2.4183,0.0050,0.2134,2.4183
원익IPS,12,1.3690,0.0024,0.1208,1.3690
원익IPS,4,0.7503,0.0016,0.0662,0.7503
원익IPS,3,0.7205,0.0019,0.0636,0.7205
인텔,1,4.2670,0.0075,0.5593,4.2670
인텔,5,4.0304,0.0083,0.5283,4.0304
인텔,0,2.8081,0.0031,0.3681,2.8081
인텔,12,2.0535,0.0035,0.2692,2.0535
인텔,7,1.5885,0.0034,0.2082,1.5885
인텔,4,1.5006,0.0032,0.1967,1.5006
인텔,13,1.4604,0.0022,0.1914,1.4604
인텔,3,1.4411,0.0037,0.1889,1.4411
인텔,9,1.3863,0.0023,0.1817,1.3863
인텔,10,0.8575,0.0041,0.1124,0.8575
카카오,5,15.3157,0.0316,0.6756,15.3157
카카오,0,11.9346,0.0130,0.5265,11.9346
카카오,9,6.2383,0.0101,0.2752,6.2383
카카오,12,5.4759,0.0094,0.2416,5.4759
카카오,13,4.3811,0.0067,0.1933,4.3811
카카오,4,3.7515,0.0080,0.1655,3.7515
카카오,1,3.5558,0.0062,0.1569,3.5558
카카오,6,3.0432,0.0057,0.1342,3.0432
카카오,3,2.8822,0.0074,0.1271,2.8822
카카오,2,1.6122,0.0060,0.0711,1.6122
카카오,10,0.8575,0.0041,0.0378,0.8575
카카오,7,0.7942,0.0017,0.0350,0.7942
카카오,8,0.7503,0.0035,0.0331,0.7503
퀄컴,9,21.4876,0.0349,0.5179,24.5603
퀄컴,1,21.3350,0.0373,0.5143,24.3859
퀄컴,0,14.7428,0.0161,0.3554,16.8510
퀄컴,5,12.0913,0.0250,0.2914,13.8204
퀄컴,13,10.9528,0.0168,0.2640,12.5191
퀄컴,7,9.5309,0.0207,0.2297,10.8938
퀄컴,3,9.3671,0.0241,0.2258,10.7066
퀄컴,12,8.2139,0.0141,0.1980,9.3885
퀄컴,4,6.7528,0.0144,0.1628,7.7184
퀄컴,10,3.4298,0.0164,0.0827,3.9203
퀄컴,6,3.0432,0.0057,0.0734,3.4784
퀄컴,2,2.4183,0.0089,0.0583,2.7641
퀄컴,8,1.5006,0.0070,0.0362,1.7152
폭스바겐,0,3.5102,0.0038,0.5395,3.5102
폭스바겐,3,2.8822,0.0074,0.4430,2.8822
폭스바겐,1,2.8447,0.0050,0.4372,2.8447
폭스바겐,7,1.5885,0.0034,0.2442,1.5885
폭스바겐,4,1.5006,0.0032,0.2307,1.5006
폭스바겐,8,1.5006,0.0070,0.2307,1.5006
폭스바겐,13,1.4604,0.0022,0.2245,1.4604
폭스바겐,9,1.3863,0.0023,0.2131,1.3863
폭스바겐,12,1.3690,0.0024,0.2104,1.3690
폭스바겐,5,0.8061,0.0017,0.1239,0.8061
하이센스,6,5.3256,0.0100,0.4277,5.3256
하이센스,13,5.1113,0.0078,0.4105,5.1113
하이센스,12,4.7914,0.0082,0.3848,4.7914
하이센스,9,4.1589,0.0068,0.3340,4.1589
하이센스,2,4.0304,0.0149,0.3237,4.0304
하이센스,4,3.7515,0.0080,0.3013,3.7515
하이센스,0,3.5102,0.0038,0.2819,3.5102
하이센스,8,3.0012,0.0140,0.2410,3.0012
하이센스,10,1.7149,0.0082,0.1377,1.7149
하이센스,7,1.5885,0.0034,0.1276,1.5885
하이센스,1,1.4223,0.0025,0.1142,1.4223
하이센스,5,0.8061,0.0017,0.0647,0.8061
하이센스,3,0.7205,0.0019,0.0579,0.7205
하이얼,4,3.7515,0.0080,0.5301,3.7515
하이얼,13,2.9208,0.0045,0.4127,2.9208
하이얼,12,2.7380,0.0047,0.3869,2.7380
하이얼,2,2.4183,0.0089,0.3417,2.4183
하이얼,9,2.0794,0.0034,0.2938,2.0794
하이얼,6,1.5216,0.0028,0.2150,1.5216
하이얼,8,1.5006,0.0070,0.2120,1.5006
하이얼,1,1.4223,0.0025,0.2010,1.4223
하이얼,0,1.4041,0.0015,0.1984,1.4041
하이얼,10,0.8575,0.0041,0.1212,0.8575
하이얼,3,0.7205,0.0019,0.1018,0.7205
한미반도체,0,9.8285,0.0107,0.5673,9.8285
한미반도체,1,8.5340,0.0149,0.4926,8.5340
한미반도체,5,8.0609,0.0166,0.4653,8.0609
한미반도체,6,5.3256,0.0100,0.3074,5.3256
한미반도체,4,3.7515,0.0080,0.2165,3.7515
한미반도체,9,3.4657,0.0056,0.2000,3.4657
한미반도체,13,2.1906,0.0034,0.1264,2.1906
한미반도체,3,1.4411,0.0037,0.0832,1.4411
한미반도체,12,1.3690,0.0024,0.0790,1.3690
한미반도체,10,0.8575,0.0041,0.0495,0.8575
한미반도체,2,0.8061,0.0030,0.0465,0.8061
한미반도체,7,0.7942,0.0017,0.0458,0.7942
한미반도체,8,0.7503,0.0035,0.0433,0.7503
한화,0,4.2122,0.0046,0.6463,4.2122
한화,7,3.1770,0.0069,0.4875,3.1770
한화,6,2.2824,0.0043,0.3502,2.2824
한화,1,1.4223,0.0025,0.2182,1.4223
한화,9,1.3863,0.0023,0.2127,1.3863
한화,12,1.3690,0.0024,0.2100,1.3690
한화,11,1.1607,0.0015,0.1781,1.1607
한화,5,0.8061,0.0017,0.1237,0.8061
한화,8,0.7503,0.0035,0.1151,0.7503
한화,13,0.7302,0.0011,0.1120,0.7302
한화,3,0.7205,0.0019,0.1106,0.7205
한화시스템,5,7.2548,0.0150,0.6326,7.2548
한화시스템,0,6.3183,0.0069,0.5509,6.3183
한화시스템,9,3.4657,0.0056,0.3022,3.4657
한화시스템,12,2.7380,0.0047,0.2387,2.7380
한화시스템,4,2.2509,0.0048,0.1963,2.2509
한화시스템,13,2.1906,0.0034,0.1910,2.1906
한화시스템,1,2.1335,0.0037,0.1860,2.1335
한화시스템,6,1.5216,0.0028,0.1327,1.5216
한화시스템,3,1.4411,0.0037,0.1257,1.4411
한화시스템,2,0.8061,0.0030,0.0703,0.8061
현대모비스,11,94.0203,0.1240,0.9055,94.0203
현대모비스,0,24.5713,0.0268,0.2366,24.5713
현대모비스,5,23.3765,0.0483,0.2251,23.3765
현대모비스,1,12.0898,0.0211,0.1164,12.0898
현대모비스,9,11.7835,0.0191,0.1135,11.7835
현대모비스,3,10.0876,0.0259,0.0972,10.0876
현대모비스,4,9.7540,0.0209,0.0939,9.7540
현대모비스,7,9.5309,0.0207,0.0918,9.5309
현대모비스,12,8.8984,0.0153,0.0857,8.8984
현대모비스,13,8.0321,0.0123,0.0774,8.0321
현대모비스,2,6.4487,0.0238,0.0621,6.4487
현대모비스,6,5.3256,0.0100,0.0513,5.3256
현대모비스,8,2.2509,0.0105,0.0217,2.2509
현대자동차,13,5.1113,0.0078,0.5359,5.1113
현대자동차,1,4.2670,0.0075,0.4473,4.2670
현대자동차,12,3.4224,0.0059,0.3588,3.4224
현대자동차,0,2.8081,0.0031,0.2944,2.8081
현대자동차,5,2.4183,0.0050,0.2535,2.4183
현대자동차,7,2.3827,0.0052,0.2498,2.3827
현대자동차,3,2.1616,0.0056,0.2266,2.1616
현대자동차,10,1.7149,0.0082,0.1798,1.7149
현대자동차,2,1.6122,0.0060,0.1690,1.6122
현대자동차,8,1.5006,0.0070,0.1573,1.5006
현대자동차,9,1.3863,0.0023,0.1453,1.3863
현대자동차,6,0.7608,0.0014,0.0798,0.7608
현대자동차,4,0.7503,0.0016,0.0787,0.7503
현대차,0,27.3794,0.0298,0.5300,27.3794
현대차,5,24.9887,0.0516,0.4838,24.9887
현대차,9,15.9424,0.0259,0.3086,15.9424
현대차,13,15.3340,0.0235,0.2969,15.3340
현대차,12,12.3208,0.0212,0.2385,12.3208
현대차,6,12.1729,0.0228,0.2357,12.1729
현대차,3,11.5287,0.0296,0.2232,11.5287
현대차,7,11.1194,0.0241,0.2153,11.1194
현대차,1,10.6675,0.0187,0.2065,10.6675
현대차,4,9.7540,0.0209,0.1888,9.7540
현대차,8,4.5018,0.0210,0.0872,4.5018
현대차,2,4.0304,0.0149,0.0780,4.0304
현대차,10,1.7149,0.0082,0.0332,1.7149
화웨이,9,9.0109,0.0146,0.7147,11.4745
화웨이,13,6.5717,0.0101,0.5212,8.3684
화웨이,1,3.5558,0.0062,0.2820,4.5280
화웨이,3,2.8822,0.0074,0.2286,3.6702
화웨이,12,2.7380,0.0047,0.2171,3.4865
화웨이,2,1.6122,0.0060,0.1279,2.0529
화웨이,4,1.5006,0.0032,0.1190,1.9109
화웨이,10,0.8575,0.0041,0.0680,1.0919
화웨이,8,0.7503,0.0035,0.0595,0.9554
