org,topic,base_score,topic_share,company_focus,hybrid_score
한화솔루션,6,1.3863,0.0031,0.1544,1.3863
한화솔루션,10,0.9734,0.0094,0.1084,0.9734
한화시스템,2,10.5330,0.0158,0.6746,10.5330
한화시스템,4,5.6920,0.0122,0.3645,5.6920
한화시스템,6,5.5452,0.0123,0.3551,5.5452
한화시스템,7,4.7075,0.0095,0.3015,4.7075
한화시스템,1,4.3263,0.0073,0.2771,4.3263
한화시스템,8,2.9640,0.0087,0.1898,2.9640
한화시스템,5,2.8148,0.0103,0.1803,2.8148
한화시스템,0,2.1927,0.0037,0.1404,2.1927
한화시스템,3,2.1066,0.0063,0.1349,2.1066
한화시스템,9,1.5028,0.0024,0.0962,1.5028
한화시스템,11,0.7846,0.0022,0.0502,0.7846
현대모비스,2,24.5769,0.0368,0.6785,24.5769
현대모비스,4,12.8069,0.0275,0.3536,12.8069
현대모비스,1,10.8158,0.0182,0.2986,10.8158
현대모비스,6,10.3972,0.0231,0.2870,10.3972
현대모비스,7,9.4150,0.0190,0.2599,9.4150
현대모비스,0,8.0398,0.0136,0.2220,8.0398
현대모비스,3,7.0220,0.0210,0.1939,7.0220
현대모비스,9,6.0113,0.0098,0.1660,6.0113
현대모비스,8,5.9280,0.0174,0.1637,5.9280
현대모비스,11,4.7075,0.0134,0.1300,4.7075
현대모비스,5,4.6913,0.0171,0.1295,4.6913
현대모비스,10,0.9734,0.0094,0.0269,0.9734
현대자동차,2,6.3198,0.0095,0.7039,6.3198
현대자동차,1,2.8842,0.0049,0.3213,2.8842
현대자동차,4,2.8460,0.0061,0.3170,2.8460
현대자동차,8,2.2230,0.0065,0.2476,2.2230
현대자동차,0,2.1927,0.0037,0.2442,2.1927
현대자동차,3,2.1066,0.0063,0.2346,2.1066
현대자동차,7,1.5692,0.0032,0.1748,1.5692
현대자동차,11,1.5692,0.0045,0.1748,1.5692
현대자동차,9,1.5028,0.0024,0.1674,1.5028
현대자동차,6,1.3863,0.0031,0.1544,1.3863
현대자동차,10,0.9734,0.0094,0.1084,0.9734
현대차,2,25.9813,0.0389,0.5601,25.9813
현대차,4,15.6529,0.0336,0.3375,15.6529
현대차,1,15.1422,0.0255,0.3265,15.1422
현대차,5,15.0123,0.0548,0.3237,15.0123
현대차,6,13.1698,0.0293,0.2839,13.1698
현대차,0,12.4251,0.0210,0.2679,12.4251
현대차,7,11.7687,0.0238,0.2537,11.7687
현대차,8,9.6330,0.0283,0.2077,9.6330
현대차,9,9.0170,0.0147,0.1944,9.0170
현대차,3,8.4264,0.0252,0.1817,8.4264
현대차,11,7.8458,0.0223,0.1691,7.8458
현대차,10,1.9469,0.0189,0.0420,1.9469
화웨이,9,12.0227,0.0196,0.5945,12.0227
화웨이,0,10.9633,0.0185,0.5422,10.9633
화웨이,1,6.4895,0.0109,0.3209,6.4895
화웨이,7,6.2767,0.0127,0.3104,6.2767
화웨이,2,4.9154,0.0074,0.2431,4.9154
화웨이,6,4.1589,0.0093,0.2057,4.1589
화웨이,11,3.1383,0.0089,0.1552,3.1383
화웨이,4,2.1345,0.0046,0.1056,2.1345
화웨이,3,2.1066,0.0063,0.1042,2.1066
화웨이,10,0.9734,0.0094,0.0481,0.9734
화웨이,5,0.9383,0.0034,0.0464,0.9383
화웨이,8,0.7410,0.0022,0.0366,0.7410
