org,topic,base_score,topic_share,company_focus,hybrid_score
한화시스템,7,5.4126,0.0138,0.0890,5.4126
한화시스템,0,5.0167,0.0052,0.0825,5.0167
현대모비스,1,10.5122,0.0076,0.6563,10.5122
현대모비스,5,6.3073,0.0092,0.3938,6.3073
현대모비스,8,5.7334,0.0065,0.3579,5.7334
현대모비스,3,4.5590,0.0086,0.2846,4.5590
현대모비스,0,4.3001,0.0045,0.2685,4.3001
현대모비스,4,4.2049,0.0032,0.2625,4.2049
현대모비스,2,2.8996,0.0028,0.1810,2.8996
현대모비스,6,2.8346,0.0027,0.1770,2.8346
현대자동차,1,24.5284,0.0177,0.6287,24.5284
현대자동차,8,16.4836,0.0187,0.4225,16.4836
현대자동차,4,11.9138,0.0091,0.3054,11.9138
현대자동차,5,11.2130,0.0163,0.2874,11.2130
현대자동차,3,10.6377,0.0200,0.2727,10.6377
현대자동차,0,10.0335,0.0104,0.2572,10.0335
현대자동차,2,9.4236,0.0090,0.2415,9.4236
현대자동차,6,8.5038,0.0082,0.2180,8.5038
현대자동차,9,2.0829,0.0092,0.0534,2.0829
현대자동차,7,1.3531,0.0035,0.0347,1.3531
현대차,1,39.9462,0.0288,0.5939,42.9341
현대차,0,28.6671,0.0297,0.4262,30.8114
현대차,8,25.8004,0.0293,0.3836,27.7303
현대차,3,18.9960,0.0358,0.2824,20.4169
현대차,5,18.9219,0.0275,0.2813,20.3372
현대차,4,16.8194,0.0128,0.2501,18.0775
현대차,2,14.4979,0.0139,0.2155,15.5824
현대차,7,10.8251,0.0277,0.1609,11.6349
현대차,6,9.2125,0.0089,0.1370,9.9016
현대차,9,5.2073,0.0230,0.0774,5.5968
화웨이,6,8.5038,0.0082,0.6412,8.5038
화웨이,4,7.7089,0.0059,0.5813,7.7089
화웨이,2,5.7992,0.0055,0.4373,5.7992
화웨이,1,2.1024,0.0015,0.1585,2.1024
화웨이,0,1.4334,0.0015,0.1081,1.4334
화웨이,8,1.4334,0.0016,0.1081,1.4334
화웨이,5,1.4016,0.0020,0.1057,1.4016
