org,topic,base_score,topic_share,company_focus,hybrid_score
카카오,7,0.7239,0.0010,0.0645,0.7239
퀄컴,3,33.6279,0.0226,0.4920,39.2976
퀄컴,1,31.8524,0.0387,0.4660,37.2227
퀄컴,8,29.0356,0.0234,0.4248,33.9310
퀄컴,9,22.9108,0.0288,0.3352,26.7735
퀄컴,2,22.6939,0.0262,0.3320,26.5201
퀄컴,6,16.9964,0.0222,0.2487,19.8620
퀄컴,5,15.5801,0.0121,0.2280,18.2069
퀄컴,4,10.1349,0.0147,0.1483,11.8436
퀄컴,7,2.8957,0.0038,0.0424,3.3839
폭스바겐,2,2.1962,0.0025,0.4924,2.1962
폭스바겐,9,2.1479,0.0027,0.4815,2.1479
폭스바겐,8,2.1246,0.0017,0.4763,2.1246
폭스바겐,3,2.1017,0.0014,0.4712,2.1017
폭스바겐,1,0.7239,0.0009,0.1623,0.7239
폭스바겐,5,0.7082,0.0006,0.1588,0.7082
폭스바겐,6,0.7082,0.0009,0.1588,0.7082
하이센스,5,37.5338,0.0292,0.6738,37.5338
하이센스,8,24.0783,0.0194,0.4323,24.0783
하이센스,3,18.9157,0.0127,0.3396,18.9157
하이센스,7,14.4784,0.0192,0.2599,14.4784
하이센스,4,13.0305,0.0189,0.2339,13.0305
하이센스,9,11.4554,0.0144,0.2057,11.4554
하이센스,2,10.9809,0.0127,0.1971,10.9809
하이센스,1,10.1349,0.0123,0.1819,10.1349
하이센스,6,4.2491,0.0055,0.0763,4.2491
하이센스,0,2.0861,0.0123,0.0375,2.0861
한미반도체,3,21.7180,0.0146,0.7109,31.2870
한미반도체,2,11.7130,0.0135,0.3834,16.8738
한미반도체,9,9.3075,0.0117,0.3047,13.4084
한미반도체,1,7.2392,0.0088,0.2370,10.4288
한미반도체,5,7.0819,0.0055,0.2318,10.2021
한미반도체,8,7.0819,0.0057,0.2318,10.2021
한미반도체,4,6.5153,0.0095,0.2133,9.3859
한미반도체,6,6.3737,0.0083,0.2086,9.1819
한미반도체,7,1.4478,0.0019,0.0474,2.0858
한화,3,9.8082,0.0066,0.6153,9.8082
한화,2,6.5886,0.0076,0.4133,6.5886
한화,8,5.6655,0.0046,0.3554,5.6655
한화,9,5.0117,0.0063,0.3144,5.0117
한화,6,4.9573,0.0065,0.3110,4.9573
한화,1,3.6196,0.0044,0.2271,3.6196
한화,4,2.8957,0.0042,0.1817,2.8957
한화,5,2.8327,0.0022,0.1777,2.8327
한화,7,1.4478,0.0019,0.0908,1.4478
한화,0,1.0430,0.0062,0.0654,1.0430
한화시스템,3,6.3052,0.0042,0.7769,6.3052
한화시스템,2,2.9283,0.0034,0.3608,2.9283
한화시스템,1,2.8957,0.0035,0.3568,2.8957
한화시스템,8,2.1246,0.0017,0.2618,2.1246
한화시스템,6,1.4164,0.0018,0.1745,1.4164
한화시스템,0,1.0430,0.0062,0.1285,1.0430
한화시스템,4,0.7239,0.0011,0.0892,0.7239
한화시스템,9,0.7160,0.0009,0.0882,0.7160
한화시스템,5,0.7082,0.0006,0.0873,0.7082
현대모비스,3,18.2151,0.0122,0.6476,19.8181
현대모비스,1,13.7545,0.0167,0.4890,14.9649
현대모비스,2,11.7130,0.0135,0.4164,12.7437
현대모비스,9,6.4437,0.0081,0.2291,7.0107
현대모비스,8,6.3737,0.0051,0.2266,6.9345
현대모비스,5,4.2491,0.0033,0.1511,4.6230
현대모비스,6,4.2491,0.0055,0.1511,4.6230
현대모비스,4,2.8957,0.0042,0.1029,3.1505
현대모비스,0,2.0861,0.0123,0.0742,2.2697
현대모비스,7,1.4478,0.0019,0.0515,1.5752
현대자동차,1,13.7545,0.0167,0.5068,13.7545
현대자동차,9,12.1714,0.0153,0.4485,12.1714
현대자동차,8,9.9146,0.0080,0.3653,9.9146
현대자동차,3,9.1076,0.0061,0.3356,9.1076
현대자동차,2,8.7848,0.0101,0.3237,8.7848
현대자동차,6,8.4982,0.0111,0.3131,8.4982
현대자동차,5,6.3737,0.0050,0.2349,6.3737
현대자동차,0,4.1722,0.0247,0.1537,4.1722
현대자동차,7,2.8957,0.0038,0.1067,2.8957
현대자동차,4,1.4478,0.0021,0.0534,1.4478
현대차,3,35.7297,0.0240,0.5661,36.8373
현대차,9,27.9225,0.0351,0.4424,28.7881
현대차,2,21.9619,0.0253,0.3480,22.6427
현대차,1,21.7176,0.0264,0.3441,22.3908
현대차,8,19.1210,0.0154,0.3030,19.7137
현대차,5,14.8719,0.0116,0.2356,15.3329
현대차,6,13.4555,0.0175,0.2132,13.8726
현대차,4,10.1349,0.0147,0.1606,10.4490
현대차,7,7.9631,0.0106,0.1262,8.2100
현대차,0,6.2583,0.0370,0.0992,6.4523
화웨이,5,12.0391,0.0094,0.4664,12.0391
화웨이,8,12.0391,0.0097,0.4664,12.0391
화웨이,3,11.9099,0.0080,0.4614,11.9099
화웨이,7,7.2392,0.0096,0.2805,7.2392
화웨이,6,7.0819,0.0092,0.2744,7.0819
화웨이,4,6.5153,0.0095,0.2524,6.5153
화웨이,9,6.4437,0.0081,0.2496,6.4437
화웨이,1,5.7914,0.0070,0.2244,5.7914
화웨이,2,3.6603,0.0042,0.1418,3.6603
화웨이,0,1.0430,0.0062,0.0404,1.0430
