org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
울트라로,3,0,1,0,0,1,2,1,1,0,0
워너원,1,0,0,0,0,0,0,0,0,0,0
원UI,3,0,1,0,0,1,2,1,1,0,0
원가,6,0,6,0,1,0,5,8,4,0,1
원인,2,1,1,0,0,1,1,1,0,0,0
위기,1,0,3,0,0,2,1,5,2,0,1
위드인,3,0,0,0,0,0,1,0,0,0,0
위해,1,3,0,0,0,2,0,0,0,0,0
유료,0,4,0,0,0,1,0,0,0,0,0
유출,1,1,2,0,0,0,1,1,0,1,0
유출된,1,1,2,0,0,0,1,1,0,1,0
윤서호,3,0,1,0,0,2,2,0,0,1,0
율동공원,0,1,1,0,0,0,0,0,0,0,0
은상,7,0,7,13,14,1,4,6,5,17,1
의사결정,1,0,3,0,0,2,1,5,2,0,1
이날,3,1,5,0,1,1,3,2,2,0,7
이데일리,4,0,1,0,0,1,2,2,2,0,0
이도,3,15,1,0,0,6,0,1,0,0,0
이런,2,2,0,0,0,2,0,0,2,0,1
이렇게,2,2,0,0,0,2,0,0,2,0,1
이름,1,0,2,0,0,1,0,1,0,0,0
이문영,2,0,0,0,0,0,1,0,0,0,0
이번,10,2,16,10,8,3,6,5,3,13,9
이벤트,1,1,1,0,1,4,2,0,0,0,1
이병헌,2,1,1,0,0,3,0,0,2,0,0
이분씨,1,0,1,0,0,0,1,0,0,0,0
이슈,2,1,1,0,0,3,0,0,2,0,0
이어,2,0,2,1,1,0,1,1,0,2,1
이어폰,2,0,0,0,1,1,2,0,0,0,0
이유,2,0,0,1,1,1,0,0,0,2,0
이재용,1,1,1,0,1,0,1,3,3,0,1
이제,2,2,0,0,0,2,0,0,2,0,1
이차전지,2,1,3,0,0,1,2,1,1,1,5
이하,0,4,0,0,0,1,0,0,0,0,0
인공지능,2,0,0,0,0,0,1,0,0,0,0
인바,3,0,4,0,0,0,2,4,2,0,0
인텔,2,1,2,0,1,1,1,0,0,0,1
일들,2,1,0,0,0,1,1,0,1,0,1
일본,2,1,4,0,1,2,2,8,5,0,2
일상,3,1,3,0,0,8,1,1,0,0,1
일중한의원,2,1,1,0,0,1,1,1,0,0,0
있는,9,2,4,5,7,5,3,5,4,5,3
있는데,3,0,1,0,0,1,2,1,1,0,0
있다,8,5,3,1,2,3,4,7,5,1,0
있다.,53,14,55,26,24,29,47,45,27,19,35
있으니,2,1,0,0,0,1,1,0,1,0,1
자동,0,0,0,0,0,0,1,0,0,0,0
자동화,2,1,4,1,2,1,2,1,0,2,5
자료,2,0,0,0,0,0,1,0,0,0,0
자세,1,1,0,0,0,0,2,0,0,0,1
자율주행,4,0,1,0,0,1,2,2,2,0,0
자전거,0,0,0,0,0,2,1,0,1,0,0
작은,0,0,1,1,1,0,1,0,0,1,0
장례식장,1,0,1,0,0,0,1,0,0,0,0
장모상,1,0,1,0,0,0,1,0,0,0,0
장비,6,3,10,1,3,3,6,4,2,3,15
장애,2,1,0,0,0,2,2,0,0,0,1
장애인,2,1,0,0,0,2,2,0,0,0,1
장을,2,1,3,0,1,0,3,1,2,0,5
장점,3,0,1,0,0,1,2,1,1,0,0
재시작,0,0,0,0,0,0,1,0,0,0,0
재테크,0,1,0,0,0,1,1,0,0,0,0
저소득,1,0,0,0,0,1,0,0,0,0,0
저시력자,2,0,2,2,5,1,1,3,2,2,1
저온,2,0,2,1,1,0,1,1,0,2,1
저장,2,0,1,0,0,2,1,1,1,0,1
저희,2,2,0,0,0,2,0,0,2,0,1
적용해,3,0,2,4,3,0,1,1,1,5,0
전기,8,0,10,14,11,0,5,5,4,22,2
전기차,2,0,2,1,1,0,1,1,0,2,1
전립선,2,1,1,0,0,1,1,1,0,0,0
전장보다,2,1,3,0,1,0,3,1,2,0,5
전지적,0,4,0,0,0,1,0,0,0,0,0
전참시,1,7,0,0,0,3,0,0,0,0,0
전체,2,1,3,0,1,0,2,4,2,0,1
전환,3,0,3,0,0,2,2,5,2,0,1
절반으로,3,0,4,0,0,0,2,4,2,0,0
점유율,1,0,1,0,0,1,1,4,2,0,2
접근성,2,1,0,0,0,2,2,0,0,0,1
정답,1,2,0,0,0,3,2,0,0,0,0
정보,3,0,1,0,0,2,2,0,0,1,0
정부,2,1,2,0,1,1,1,0,0,0,1
정수기,10,0,10,25,13,0,5,0,0,10,0
정이신,1,0,1,0,0,2,1,0,0,0,0
제가,3,1,0,1,2,1,0,0,1,1,0
제공하,2,0,2,2,5,1,1,3,2,2,1
제공한다.,5,0,2,5,4,2,4,3,4,6,2
제목,3,0,0,0,0,0,1,0,0,0,0
제작,2,0,0,0,0,0,1,0,0,0,0
제작진,1,1,1,0,0,2,1,1,0,0,1
제조,4,2,5,0,1,2,3,1,1,1,6
제조사,3,0,2,0,1,0,3,4,2,0,1
제주반도체,2,1,2,0,1,1,2,0,0,0,5
제품,25,1,30,48,44,4,17,15,12,39,8
조문,1,0,1,0,0,0,1,0,0,0,0
조화,3,0,2,4,3,0,1,1,1,5,0
좋은,2,1,0,0,0,1,1,0,1,0,1
주가,4,2,5,0,2,2,4,2,1,0,10
주요,2,1,3,0,1,1,2,2,1,0,5
주행,2,0,2,1,1,0,1,1,0,2,1
준비,1,3,0,0,0,2,0,0,0,0,0
중국,9,2,10,0,2,1,10,18,8,1,4
중형,2,0,2,1,1,0,1,1,0,2,1
지금,2,2,0,0,0,2,0,0,2,0,1
지난,7,3,7,0,2,3,4,12,10,0,5
지리,3,7,1,0,0,4,0,1,0,0,0
지리에,2,4,1,0,0,2,0,1,0,0,0
지상렬,1,0,1,0,0,0,0,1,0,0,0
지수,2,1,3,0,1,0,3,1,2,0,5
지역사회,1,0,0,0,0,1,0,0,0,0,0
지원,3,1,4,0,1,3,3,1,1,0,1
지원사업,1,0,0,0,0,1,0,0,0,0,0
지원자,1,1,3,0,1,1,2,0,0,0,0
지원한다.,2,0,0,0,1,1,2,0,0,0,0
직관적인,6,0,6,15,8,0,3,0,0,6,0
직원,1,0,0,0,0,1,0,0,0,0,0
직접,3,0,1,0,0,2,2,0,0,1,0
진태현,2,1,1,0,0,3,0,0,2,0,0
집계됐다.,1,1,3,0,1,1,2,0,0,0,0
찍힌,2,0,0,1,1,1,0,0,0,2,0
차량,2,0,2,1,1,0,1,1,0,2,1
참견,0,4,0,0,0,1,0,0,0,0,0
참여,0,1,0,0,0,1,1,0,0,0,0
천옌순,1,0,2,0,0,0,2,5,2,0,0
철도학원,0,0,1,0,1,2,1,0,0,0,1
청소년,0,0,0,0,0,2,1,0,1,0,0
체감할,2,0,1,0,0,2,1,1,1,0,1
초점,1,0,1,0,0,2,0,0,0,0,0
촬영,1,0,2,1,1,2,1,0,0,1,0
최승현,2,2,0,0,0,2,0,0,2,0,1
최신,3,0,1,0,0,1,2,1,1,0,0
최원철,0,0,0,0,0,2,1,0,1,0,0
최현욱,2,0,2,0,0,4,0,1,0,0,1
추가,3,1,1,0,0,4,2,1,1,0,1
추석맞,1,0,0,0,0,1,0,0,0,0,0
축하,1,1,1,0,0,2,1,1,0,0,1
출력,2,0,0,1,1,2,3,2,3,1,2
출석퀴즈,1,1,0,0,0,2,1,0,0,0,0
충남어머니안전지도자회,0,0,0,0,0,2,1,0,1,0,0
충전,2,0,3,2,2,0,2,1,0,3,1
취업,1,1,3,0,1,1,2,0,0,0,0
치어리더,2,1,1,0,0,3,0,0,2,0,0
침해,2,0,2,0,0,0,3,5,2,0,0
카메라,0,0,1,1,1,0,1,0,0,1,0
캐릭터,0,0,1,0,1,2,1,0,0,0,1
캐릭터로,0,0,1,0,1,2,1,0,0,0,1
캔슬링,2,0,0,0,1,1,2,0,0,0,0
캠페인,3,0,0,0,0,0,2,0,0,0,0
커뮤니케이션,1,0,3,3,4,1,1,1,0,2,0
커뮤니티,3,0,0,0,0,0,1,0,0,0,0
컨슈머타임스,0,1,1,0,0,0,0,0,0,0,0
컴퓨터,1,1,0,0,0,0,2,0,0,0,1
케어,0,0,0,0,0,0,1,0,0,0,0
코닥,0,0,1,1,1,0,1,0,0,1,0
코웨,4,0,4,10,5,0,2,0,0,4,0
코웨이,6,0,6,15,7,0,3,0,0,6,0
콘덴싱,3,0,6,9,7,0,3,3,3,15,1
콘셉트,6,0,5,6,15,3,3,9,6,6,2
콘텐츠,3,1,0,1,2,1,0,0,1,1,0
퀴즈,1,2,0,0,0,3,2,0,0,0,0
퀴즈팡팡,1,1,0,0,0,2,1,0,0,0,0
크게,1,0,3,1,2,0,3,2,1,2,1
크기,0,0,1,1,1,0,1,0,0,1,0
크롬북,2,0,0,1,1,2,3,2,3,1,2
클라우드,2,1,2,0,1,1,2,0,0,0,5
키가,0,1,1,0,0,1,1,1,0,0,1
키보드,1,1,0,0,0,0,2,0,0,0,1
키보토스,0,0,1,0,1,2,1,0,0,0,1
탐사,0,1,1,0,0,0,0,0,0,0,0
텐아시아,0,4,0,0,0,1,0,0,0,0,0
토트백,2,0,0,1,1,1,0,0,0,2,0
톡신,3,1,0,1,2,1,0,0,1,1,0
통해,19,3,14,7,8,8,12,9,9,13,8
투자,1,0,1,0,0,1,1,4,2,0,2
특별한,1,0,1,0,0,0,1,0,0,0,0
특허,2,0,2,0,0,0,3,5,2,0,0
특히,2,1,1,0,0,1,1,1,0,0,0
파운드리,2,1,2,0,1,1,1,0,0,0,1
파티,1,1,1,0,0,2,1,1,0,0,1
팔레드,1,0,1,0,0,0,1,0,0,0,0
패널,21,3,19,4,6,2,18,36,20,5,6
패키징,2,1,3,0,1,1,2,2,1,0,5
퍼퓸,1,0,1,0,0,0,1,0,0,0,0
편의성,3,0,2,4,3,0,1,1,1,5,0
편집,3,1,0,1,2,1,0,0,1,1,0
평균,2,2,3,0,1,1,4,0,0,0,1
폐쇄적,1,0,3,0,0,2,1,5,2,0,1
포럼,3,0,0,0,0,0,1,0,0,0,0
포맷,3,0,1,1,1,4,3,2,3,1,2
포인트,1,2,0,0,0,3,2,0,0,0,0
폭군,1,0,2,0,0,1,0,1,0,0,0
프로,10,0,10,25,13,0,5,0,0,10,0
프로그램,2,0,1,0,0,2,1,1,1,0,1
프로맥스,2,0,1,0,0,2,1,1,1,0,1
프리미엄,2,1,3,0,1,0,2,4,2,0,1
피해,3,1,3,0,1,2,2,4,5,0,3
하고,7,11,1,1,2,6,0,1,3,1,1
하루,1,2,0,0,0,1,3,0,0,0,1
하이드로,3,0,6,9,7,0,3,3,3,15,1
하지만,2,0,0,1,1,1,0,0,0,2,0
학부모협의회,0,0,0,0,0,2,1,0,1,0,0
학생,2,1,0,0,0,2,2,0,0,0,1
한강,1,1,1,0,0,4,1,0,0,0,0
한국,2,0,2,1,1,0,1,1,0,2,1
한다.,2,1,0,0,0,1,1,0,1,0,1
한양대병원,1,0,1,0,0,0,1,0,0,0,0
함께,5,0,5,0,0,3,2,2,1,0,3
함께하,0,0,1,0,0,0,0,0,0,0,0
해설,1,3,0,0,0,2,0,0,0,0,0
해외,1,1,2,0,0,0,1,1,0,1,0
해외로,1,1,2,0,0,0,1,1,0,1,0
핵심,3,0,4,0,0,0,2,4,2,0,0
행사,3,0,0,0,0,0,2,0,0,0,0
행운,2,1,0,0,0,1,1,0,1,0,1
향수,1,0,1,0,0,0,1,0,0,0,0
향후,1,0,2,0,0,0,2,5,2,0,0
허각,2,0,4,0,0,1,0,2,0,0,3
혁신,2,0,6,3,4,3,2,6,2,2,1
현장,3,4,1,0,0,5,0,0,2,0,0
현재,3,0,2,1,1,1,2,0,0,1,0
협상,3,0,2,0,1,0,3,4,2,0,1
협업,0,1,1,0,0,0,0,0,0,0,0
혜택,1,1,0,0,0,2,1,0,0,0,0
홍보부장,1,0,1,0,0,0,1,0,0,0,0
화면,4,0,1,0,0,1,2,2,2,0,0
환경,0,1,1,0,0,0,0,0,0,0,0
활동,3,0,2,1,1,1,2,0,0,1,0
황제,1,0,2,0,0,0,0,1,0,0,1
회장,3,2,4,0,1,0,4,12,7,0,2
효과,1,0,3,1,2,0,3,2,1,2,1
후성,2,1,3,0,0,1,2,1,1,1,5
후지필름,1,0,1,0,0,2,0,0,0,0,0
휴온스,0,1,1,0,0,0,0,0,0,0,0
흑자,1,0,3,1,2,0,3,2,1,2,1
희망퇴직,3,1,3,0,1,2,2,4,5,0,3
히트펌프,3,0,6,9,7,0,3,3,3,15,1
