org,topic,base_score,topic_share,company_focus,hybrid_score
하이얼,3,2.1017,0.0022,0.2613,2.1017
하이얼,7,1.4478,0.0023,0.1800,1.4478
하이얼,6,0.9778,0.0048,0.1216,0.9778
한미반도체,2,30.1785,0.0215,0.7386,30.1785
한미반도체,8,20.7944,0.0128,0.5090,20.7944
한미반도체,1,10.3972,0.0085,0.2545,10.3972
한미반도체,3,9.8082,0.0104,0.2401,9.8082
한미반도체,5,7.7064,0.0064,0.1886,7.7064
한미반도체,4,6.3737,0.0051,0.1560,6.3737
한미반도체,9,3.6603,0.0036,0.0896,3.6603
한미반도체,7,2.8957,0.0046,0.0709,2.8957
한화,1,24.9533,0.0205,0.6055,24.9533
한화,8,19.4081,0.0119,0.4709,19.4081
한화,2,17.1469,0.0122,0.4161,17.1469
한화,9,11.7130,0.0116,0.2842,11.7130
한화,4,8.4982,0.0067,0.2062,8.4982
한화,6,7.8222,0.0381,0.1898,7.8222
한화,3,7.7064,0.0082,0.1870,7.7064
한화,5,6.3052,0.0053,0.1530,6.3052
한화,7,5.7914,0.0092,0.1405,5.7914
한화,0,1.3437,0.0074,0.0326,1.3437
한화시스템,1,23.5670,0.0193,0.6912,23.5670
한화시스템,8,13.8629,0.0085,0.4066,13.8629
한화시스템,2,13.7175,0.0098,0.4023,13.7175
한화시스템,9,9.5168,0.0094,0.2791,9.5168
한화시스템,6,5.8667,0.0286,0.1721,5.8667
한화시스템,4,5.6655,0.0045,0.1662,5.6655
한화시스템,3,5.6047,0.0060,0.1644,5.6047
한화시스템,7,4.3435,0.0069,0.1274,4.3435
한화시스템,5,4.2035,0.0035,0.1233,4.2035
한화시스템,0,1.3437,0.0074,0.0394,1.3437
현대모비스,8,6.9315,0.0043,0.6151,6.9315
현대모비스,2,5.4870,0.0039,0.4869,5.4870
현대모비스,1,4.1589,0.0034,0.3690,4.1589
현대모비스,9,2.9283,0.0029,0.2598,2.9283
현대모비스,3,2.8023,0.0030,0.2487,2.8023
현대모비스,5,2.8023,0.0023,0.2487,2.8023
현대모비스,4,2.1246,0.0017,0.1885,2.1246
현대모비스,0,1.3437,0.0074,0.1192,1.3437
현대모비스,6,0.9778,0.0048,0.0868,0.9778
현대자동차,2,9.6022,0.0068,0.4461,9.6022
현대자동차,9,9.5168,0.0094,0.4422,9.5168
현대자동차,1,8.3178,0.0068,0.3865,8.3178
현대자동차,8,8.3178,0.0051,0.3865,8.3178
현대자동차,3,7.7064,0.0082,0.3581,7.7064
현대자동차,4,6.3737,0.0051,0.2961,6.3737
현대자동차,5,6.3052,0.0053,0.2930,6.3052
현대자동차,0,1.3437,0.0074,0.0624,1.3437
현대자동차,7,0.7239,0.0011,0.0336,0.7239
현대차,2,28.8067,0.0205,0.5309,31.1401
현대차,1,25.6464,0.0210,0.4727,27.7238
현대차,8,25.6464,0.0158,0.4727,27.7238
현대차,5,16.1134,0.0135,0.2970,17.4186
현대차,3,14.0116,0.0149,0.2582,15.1466
현대차,9,13.1771,0.0131,0.2429,14.2445
현대차,4,12.0391,0.0095,0.2219,13.0143
현대차,6,2.9333,0.0143,0.0541,3.1709
현대차,7,2.8957,0.0046,0.0534,3.1302
현대차,0,2.6875,0.0148,0.0495,2.9052
화웨이,8,13.1698,0.0081,0.4735,13.1698
화웨이,5,11.9099,0.0100,0.4282,11.9099
화웨이,4,11.3310,0.0090,0.4074,11.3310
화웨이,2,10.9740,0.0078,0.3946,10.9740
화웨이,9,8.0527,0.0080,0.2895,8.0527
화웨이,1,7.6246,0.0063,0.2741,7.6246
화웨이,3,7.0058,0.0075,0.2519,7.0058
화웨이,7,5.7914,0.0092,0.2082,5.7914
화웨이,6,1.9556,0.0095,0.0703,1.9556
