org,topic,base_score,topic_share,company_focus,hybrid_score
미디어텍,0,7.4135,0.0017,0.1578,7.4135
바이두,1,4.8917,0.0004,0.7360,4.8917
바이두,7,2.7953,0.0002,0.4206,2.7953
바이두,6,2.0794,0.0002,0.3129,2.0794
바이두,3,1.4573,0.0002,0.2193,1.4573
바이두,5,1.4092,0.0002,0.2120,1.4092
바이두,2,1.3752,0.0002,0.2069,1.3752
바이두,0,0.7413,0.0002,0.1115,0.7413
바이두,4,0.7349,0.0002,0.1106,0.7349
바이두,8,0.7164,0.0001,0.1078,0.7164
바이두,9,0.7104,0.0001,0.1069,0.7104
벤츠,6,62.3832,0.0072,0.5676,62.3832
벤츠,4,55.1208,0.0120,0.5016,55.1208
벤츠,2,51.5682,0.0081,0.4692,51.5682
벤츠,1,28.6513,0.0024,0.2607,28.6513
벤츠,9,23.4445,0.0041,0.2133,23.4445
벤츠,7,22.3620,0.0018,0.2035,22.3620
벤츠,5,18.3190,0.0032,0.1667,18.3190
벤츠,3,15.3017,0.0021,0.1392,15.3017
벤츠,0,5.9308,0.0014,0.0540,5.9308
벤츠,8,3.5820,0.0007,0.0326,3.5820
비보,7,57.3027,0.0047,0.6079,57.3027
비보,1,44.7240,0.0038,0.4744,44.7240
비보,6,41.5888,0.0048,0.4412,41.5888
비보,3,25.5029,0.0035,0.2705,25.5029
비보,5,21.1373,0.0037,0.2242,21.1373
비보,2,19.2521,0.0030,0.2042,19.2521
비보,4,13.2290,0.0029,0.1403,13.2290
비보,9,11.3670,0.0020,0.1206,11.3670
비보,8,8.5968,0.0016,0.0912,8.5968
비보,0,5.1894,0.0012,0.0551,5.1894
삼성디스플레이,7,1464.0131,0.1194,0.7102,1464.0131
삼성디스플레이,1,904.2639,0.0772,0.4386,904.2639
삼성디스플레이,6,751.3715,0.0869,0.3645,751.3715
삼성디스플레이,5,495.3168,0.0874,0.2403,495.3168
삼성디스플레이,3,394.9304,0.0546,0.1916,394.9304
삼성디스플레이,2,332.7868,0.0524,0.1614,332.7868
삼성디스플레이,9,279.2024,0.0493,0.1354,279.2024
삼성디스플레이,8,253.6070,0.0485,0.1230,253.6070
삼성디스플레이,4,237.3870,0.0518,0.1152,237.3870
삼성디스플레이,0,116.3918,0.0273,0.0565,116.3918
삼성전자,9,1786.0428,0.3151,0.4289,6781.2474
삼성전자,1,1735.8513,0.1481,0.4168,6590.6802
삼성전자,7,1570.2326,0.1281,0.3771,5961.8592
삼성전자,8,1444.9870,0.2763,0.3470,5486.3265
삼성전자,4,1429.4667,0.3120,0.3433,5427.3991
삼성전자,6,1362.0342,0.1576,0.3271,5171.3715
삼성전자,2,1023.1133,0.1610,0.2457,3884.5565
삼성전자,5,852.5368,0.1505,0.2047,3236.9118
삼성전자,3,744.6843,0.1029,0.1788,2827.4172
삼성전자,0,599.7516,0.1405,0.1440,2277.1368
샤오미,7,187.2819,0.0153,0.6205,209.4935
샤오미,6,119.9145,0.0139,0.3973,134.1363
샤오미,1,113.2077,0.0097,0.3751,126.6341
샤오미,2,75.6334,0.0119,0.2506,84.6035
샤오미,3,71.4081,0.0099,0.2366,79.8771
샤오미,0,71.1695,0.0167,0.2358,79.6102
샤오미,8,66.6256,0.0127,0.2208,74.5274
샤오미,4,58.0606,0.0127,0.1924,64.9466
샤오미,9,52.5725,0.0093,0.1742,58.8076
샤오미,5,48.6157,0.0086,0.1611,54.3816
샤오펑,7,17.4703,0.0014,0.6215,17.4703
샤오펑,1,10.4822,0.0009,0.3729,10.4822
샤오펑,6,9.0109,0.0010,0.3206,9.0109
샤오펑,2,8.2509,0.0013,0.2935,8.2509
샤오펑,3,8.0152,0.0011,0.2852,8.0152
샤오펑,9,7.1044,0.0013,0.2528,7.1044
샤오펑,8,5.7312,0.0011,0.2039,5.7312
샤오펑,5,5.6366,0.0010,0.2005,5.6366
샤오펑,0,5.1894,0.0012,0.1846,5.1894
샤오펑,4,4.4097,0.0010,0.1569,4.4097
샤프,7,38.4347,0.0031,0.7504,38.4347
샤프,1,14.6751,0.0013,0.2865,14.6751
샤프,6,14.5561,0.0017,0.2842,14.5561
샤프,3,13.8444,0.0019,0.2703,13.8444
샤프,8,12.1789,0.0023,0.2378,12.1789
샤프,4,10.2892,0.0022,0.2009,10.2892
샤프,0,9.6375,0.0023,0.1882,9.6375
샤프,9,8.5253,0.0015,0.1665,8.5253
샤프,5,7.7503,0.0014,0.1513,7.7503
샤프,2,6.8758,0.0011,0.1342,6.8758
선익시스템,1,46.8205,0.0040,0.6628,46.8205
선익시스템,7,43.3264,0.0035,0.6134,43.3264
선익시스템,6,22.8739,0.0026,0.3238,22.8739
선익시스템,5,15.5007,0.0027,0.2194,15.5007
선익시스템,2,6.8758,0.0011,0.0973,6.8758
선익시스템,8,6.4476,0.0012,0.0913,6.4476
선익시스템,0,5.9308,0.0014,0.0840,5.9308
선익시스템,3,5.1006,0.0007,0.0722,5.1006
선익시스템,9,2.1313,0.0004,0.0302,2.1313
선익시스템,4,1.4699,0.0003,0.0208,1.4699
세미파이브,7,3.4941,0.0003,0.6585,3.4941
세미파이브,6,2.0794,0.0002,0.3919,2.0794
세미파이브,3,1.4573,0.0002,0.2746,1.4573
세미파이브,8,1.4328,0.0003,0.2700,1.4328
세미파이브,9,1.4209,0.0003,0.2678,1.4209
세미파이브,1,1.3976,0.0001,0.2634,1.3976
세미파이브,2,1.3752,0.0002,0.2591,1.3752
세미파이브,0,0.7413,0.0002,0.1397,0.7413
세미파이브,4,0.7349,0.0002,0.1385,0.7349
세미파이브,5,0.7046,0.0001,0.1328,0.7046
소니,7,60.7967,0.0050,0.5597,60.7967
소니,1,41.9288,0.0036,0.3860,41.9288
소니,6,41.5888,0.0048,0.3828,41.5888
소니,0,30.3953,0.0071,0.2798,30.3953
소니,2,29.5658,0.0047,0.2722,29.5658
소니,8,25.0741,0.0048,0.2308,25.0741
소니,4,24.2532,0.0053,0.2233,24.2532
소니,9,23.4445,0.0041,0.2158,23.4445
소니,3,23.3169,0.0032,0.2146,23.3169
소니,5,22.5464,0.0040,0.2076,22.5464
아마존,3,369.4275,0.0511,0.8958,369.4275
아마존,1,107.6172,0.0092,0.2610,107.6172
아마존,2,98.3234,0.0155,0.2384,98.3234
아마존,7,71.9777,0.0059,0.1745,71.9777
아마존,9,61.8082,0.0109,0.1499,61.8082
아마존,6,38.1231,0.0044,0.0924,38.1231
아마존,5,31.7059,0.0056,0.0769,31.7059
아마존,8,27.2234,0.0052,0.0660,27.2234
아마존,0,9.6375,0.0023,0.0234,9.6375
아마존,4,7.3494,0.0016,0.0178,7.3494
아이씨디,1,46.8205,0.0040,0.7974,46.8205
아이씨디,7,27.9525,0.0023,0.4761,27.9525
아이씨디,5,14.7961,0.0026,0.2520,14.7961
아이씨디,6,13.8629,0.0016,0.2361,13.8629
아이씨디,0,4.4481,0.0010,0.0758,4.4481
아이씨디,2,4.1255,0.0006,0.0703,4.1255
아이씨디,3,3.6433,0.0005,0.0621,3.6433
아이씨디,8,2.8656,0.0005,0.0488,2.8656
아이씨디,9,2.1313,0.0004,0.0363,2.1313
알파벳,3,75.0513,0.0104,0.9056,75.0513
알파벳,2,20.6273,0.0032,0.2489,20.6273
알파벳,1,19.5668,0.0017,0.2361,19.5668
알파벳,7,13.2774,0.0011,0.1602,13.2774
알파벳,9,12.0775,0.0021,0.1457,12.0775
알파벳,5,6.3412,0.0011,0.0765,6.3412
알파벳,8,5.7312,0.0011,0.0692,5.7312
알파벳,6,5.5452,0.0006,0.0669,5.5452
알파벳,4,0.7349,0.0002,0.0089,0.7349
애플,7,927.3247,0.0756,0.5512,1174.7350
애플,3,708.9802,0.0980,0.4214,898.1361
애플,6,691.7609,0.0800,0.4112,876.3227
애플,1,680.6438,0.0581,0.4046,862.2395
애플,2,466.8642,0.0735,0.2775,591.4236
애플,9,328.9331,0.0580,0.1955,416.6925
애플,5,286.0578,0.0505,0.1700,362.3780
애플,8,231.3985,0.0442,0.1375,293.1356
애플,4,210.1941,0.0459,0.1249,266.2739
애플,0,143.0804,0.0335,0.0850,181.2543
엔비디아,3,421.8906,0.0583,0.6601,993.9742
엔비디아,1,287.2121,0.0245,0.4494,676.6717
엔비디아,2,217.2741,0.0342,0.3400,511.8977
엔비디아,7,190.7759,0.0156,0.2985,449.4681
엔비디아,9,141.3773,0.0249,0.2212,333.0849
엔비디아,6,140.0157,0.0162,0.2191,329.8771
엔비디아,8,109.6098,0.0210,0.1715,258.2407
엔비디아,5,95.8223,0.0169,0.1499,225.7574
엔비디아,4,50.7112,0.0111,0.0793,119.4755
엔비디아,0,31.8780,0.0075,0.0499,75.1046
오포,7,55.9050,0.0046,0.5818,55.9050
오포,1,44.7240,0.0038,0.4654,44.7240
오포,6,43.6683,0.0051,0.4544,43.6683
오포,3,24.0456,0.0033,0.2502,24.0456
오포,2,22.0024,0.0035,0.2290,22.0024
오포,5,19.0235,0.0034,0.1980,19.0235
오포,9,18.4714,0.0033,0.1922,18.4714
오포,4,16.1688,0.0035,0.1683,16.1688
오포,8,12.1789,0.0023,0.1267,12.1789
오포,0,5.1894,0.0012,0.0540,5.1894
원익IPS,1,88.0504,0.0075,0.8222,88.0504
원익IPS,7,43.3264,0.0035,0.4046,43.3264
원익IPS,6,27.0327,0.0031,0.2524,27.0327
원익IPS,5,23.2510,0.0041,0.2171,23.2510
원익IPS,8,13.6117,0.0026,0.1271,13.6117
원익IPS,3,11.6585,0.0016,0.1089,11.6585
원익IPS,2,11.0012,0.0017,0.1027,11.0012
원익IPS,9,8.5253,0.0015,0.0796,8.5253
원익IPS,0,5.1894,0.0012,0.0485,5.1894
원익IPS,4,5.1446,0.0011,0.0480,5.1446
인텔,1,264.1513,0.0225,0.5678,390.9967
인텔,7,225.7166,0.0184,0.4852,334.1057
인텔,6,173.9799,0.0201,0.3740,257.5251
인텔,3,144.2735,0.0199,0.3101,213.5536
인텔,2,119.6382,0.0188,0.2572,177.0885
인텔,5,110.6184,0.0195,0.2378,163.7374
인텔,9,88.8048,0.0157,0.1909,131.4489
인텔,8,77.3716,0.0148,0.1663,114.5255
인텔,4,58.0606,0.0127,0.1248,85.9413
인텔,0,28.1713,0.0066,0.0606,41.6991
카카오,1,89.4481,0.0076,0.5775,89.4481
카카오,2,57.7564,0.0091,0.3729,57.7564
카카오,6,56.1449,0.0065,0.3625,56.1449
카카오,7,51.0133,0.0042,0.3294,51.0133
카카오,0,49.6704,0.0116,0.3207,49.6704
카카오,5,40.8654,0.0072,0.2639,40.8654
카카오,4,29.3978,0.0064,0.1898,29.3978
카카오,8,28.6562,0.0055,0.1850,28.6562
카카오,9,27.7071,0.0049,0.1789,27.7071
카카오,3,17.4877,0.0024,0.1129,17.4877
퀄컴,1,143.2566,0.0122,0.5469,178.8703
퀄컴,6,107.4378,0.0124,0.4102,134.1469
퀄컴,7,96.4362,0.0079,0.3682,120.4102
퀄컴,3,77.9660,0.0108,0.2976,97.3483
퀄컴,2,77.0085,0.0121,0.2940,96.1528
퀄컴,9,76.7274,0.0135,0.2929,95.8018
퀄컴,8,55.1631,0.0105,0.2106,68.8767
퀄컴,4,51.4461,0.0112,0.1964,64.2356
퀄컴,5,51.4340,0.0091,0.1964,64.2205
퀄컴,0,31.8780,0.0075,0.1217,39.8029
텐센트,1,6.2893,0.0005,0.6000,6.2893
텐센트,3,5.1006,0.0007,0.4866,5.1006
텐센트,7,4.1929,0.0003,0.4000,4.1929
텐센트,6,3.4657,0.0004,0.3306,3.4657
텐센트,2,2.7503,0.0004,0.2624,2.7503
텐센트,8,1.4328,0.0003,0.1367,1.4328
텐센트,9,1.4209,0.0003,0.1356,1.4209
텐센트,5,1.4092,0.0002,0.1344,1.4092
텐센트,0,0.7413,0.0002,0.0707,0.7413
텐센트,4,0.7349,0.0002,0.0701,0.7349
폭스바겐,1,50.3145,0.0043,0.5629,50.3145
폭스바겐,2,38.5043,0.0061,0.4308,38.5043
폭스바겐,6,36.0437,0.0042,0.4032,36.0437
폭스바겐,7,25.8561,0.0021,0.2893,25.8561
폭스바겐,9,24.8654,0.0044,0.2782,24.8654
폭스바겐,5,23.9556,0.0042,0.2680,23.9556
폭스바겐,0,19.2751,0.0045,0.2156,19.2751
폭스바겐,4,13.2290,0.0029,0.1480,13.2290
폭스바겐,3,12.3871,0.0017,0.1386,12.3871
폭스바겐,8,10.7461,0.0021,0.1202,10.7461
하이센스,7,262.0548,0.0214,0.5545,262.0548
하이센스,0,188.3027,0.0441,0.3984,188.3027
하이센스,8,164.0565,0.0314,0.3471,164.0565
하이센스,1,150.2448,0.0128,0.3179,150.2448
하이센스,6,133.7774,0.0155,0.2831,133.7774
하이센스,3,129.7004,0.0179,0.2744,129.7004
하이센스,4,112.4465,0.0245,0.2379,112.4465
하이센스,9,91.6466,0.0162,0.1939,91.6466
하이센스,2,88.6973,0.0140,0.1877,88.6973
하이센스,5,78.2079,0.0138,0.1655,78.2079
하이얼,7,40.5311,0.0033,0.5272,40.5311
하이얼,1,30.0490,0.0026,0.3909,30.0490
하이얼,3,27.6888,0.0038,0.3602,27.6888
하이얼,0,25.2059,0.0059,0.3279,25.2059
하이얼,6,22.8739,0.0026,0.2975,22.8739
하이얼,8,21.4921,0.0041,0.2796,21.4921
하이얼,2,17.8770,0.0028,0.2325,17.8770
하이얼,9,15.6297,0.0028,0.2033,15.6297
하이얼,5,14.7961,0.0026,0.1925,14.7961
하이얼,4,13.9639,0.0030,0.1816,13.9639
한미반도체,1,90.8457,0.0078,0.7785,123.6228
한미반도체,7,39.8323,0.0032,0.3414,54.2038
한미반도체,5,26.7739,0.0047,0.2294,36.4339
한미반도체,8,26.5069,0.0051,0.2272,36.0707
한미반도체,6,26.3396,0.0030,0.2257,35.8429
한미반도체,9,24.1549,0.0043,0.2070,32.8700
한미반도체,2,21.3149,0.0034,0.1827,29.0053
한미반도체,3,19.6737,0.0027,0.1686,26.7719
한미반도체,4,15.4338,0.0034,0.1323,21.0024
한미반도체,0,0.7413,0.0002,0.0064,1.0088
한화,7,51.0133,0.0042,0.4815,51.0133
한화,1,50.3145,0.0043,0.4749,50.3145
한화,3,41.5333,0.0057,0.3920,41.5333
한화,2,39.1918,0.0062,0.3699,39.1918
한화,6,35.3505,0.0041,0.3337,35.3505
한화,5,23.9556,0.0042,0.2261,23.9556
한화,9,22.7340,0.0040,0.2146,22.7340
한화,8,15.0445,0.0029,0.1420,15.0445
한화,4,12.4941,0.0027,0.1179,12.4941
한화,0,10.3789,0.0024,0.0980,10.3789
한화솔루션,7,12.5786,0.0010,0.6411,12.5786
한화솔루션,1,11.1810,0.0010,0.5699,11.1810
한화솔루션,3,5.8292,0.0008,0.2971,5.8292
한화솔루션,5,4.9320,0.0009,0.2514,4.9320
한화솔루션,6,4.8520,0.0006,0.2473,4.8520
한화솔루션,2,3.4379,0.0005,0.1752,3.4379
한화솔루션,9,2.8418,0.0005,0.1448,2.8418
한화시스템,1,51.7122,0.0044,0.8217,51.7122
한화시스템,6,18.0218,0.0021,0.2864,18.0218
한화시스템,2,16.5018,0.0026,0.2622,16.5018
한화시스템,7,13.9763,0.0011,0.2221,13.9763
한화시스템,9,13.4983,0.0024,0.2145,13.4983
한화시스템,5,11.2732,0.0020,0.1791,11.2732
한화시스템,8,10.7461,0.0021,0.1707,10.7461
한화시스템,4,7.3494,0.0016,0.1168,7.3494
한화시스템,3,3.6433,0.0005,0.0579,3.6433
한화시스템,0,1.4827,0.0003,0.0236,1.4827
현대모비스,1,127.8828,0.0109,0.7332,255.9957
현대모비스,6,58.2244,0.0067,0.3338,116.5535
현대모비스,7,46.8205,0.0038,0.2685,93.7252
현대모비스,2,43.3173,0.0068,0.2484,86.7126
현대모비스,3,42.2619,0.0058,0.2423,84.5999
현대모비스,9,37.6532,0.0066,0.2159,75.3743
현대모비스,0,34.1021,0.0080,0.1955,68.2655
현대모비스,5,31.7059,0.0056,0.1818,63.4689
현대모비스,4,27.1929,0.0059,0.1559,54.4348
현대모비스,8,22.2085,0.0042,0.1273,44.4570
현대자동차,1,83.8576,0.0072,0.5971,83.8576
현대자동차,2,61.1943,0.0096,0.4357,61.1943
현대자동차,6,48.5203,0.0056,0.3455,48.5203
현대자동차,7,40.5311,0.0033,0.2886,40.5311
현대자동차,9,37.6532,0.0066,0.2681,37.6532
현대자동차,5,32.4105,0.0057,0.2308,32.4105
현대자동차,4,29.3978,0.0064,0.2093,29.3978
현대자동차,8,26.5069,0.0051,0.1887,26.5069
현대자동차,3,25.5029,0.0035,0.1816,25.5029
현대자동차,0,16.3097,0.0038,0.1161,16.3097
현대차,1,259.2596,0.0221,0.5929,302.1930
현대차,6,183.6840,0.0213,0.4201,214.1021
현대차,2,164.3307,0.0259,0.3758,191.5439
현대차,9,138.5355,0.0244,0.3168,161.4770
현대차,7,121.5934,0.0099,0.2781,141.7293
현대차,3,102.7402,0.0142,0.2350,119.7540
현대차,5,93.0040,0.0164,0.2127,108.4055
현대차,4,73.4944,0.0160,0.1681,85.6651
현대차,8,53.7303,0.0103,0.1229,62.6280
현대차,0,42.2569,0.0099,0.0966,49.2547
화웨이,7,91.5445,0.0075,0.5558,91.5445
화웨이,1,73.3754,0.0063,0.4455,73.3754
화웨이,6,57.5312,0.0067,0.3493,57.5312
화웨이,3,53.9204,0.0075,0.3274,53.9204
화웨이,2,48.8179,0.0077,0.2964,48.8179
화웨이,9,48.3098,0.0085,0.2933,48.3098
화웨이,5,31.7059,0.0056,0.1925,31.7059
화웨이,4,27.1929,0.0059,0.1651,27.1929
화웨이,8,22.9249,0.0044,0.1392,22.9249
화웨이,0,12.6029,0.0030,0.0765,12.6029
