org,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10
염증,0,0,0,0,1,2,0,3,0,1,1
영감,1,1,0,1,0,0,1,0,1,0,0
영상,3,4,4,3,3,4,1,2,3,3,6
영업이익,1,2,1,2,3,2,1,2,4,2,0
옆커폰,1,2,2,1,1,2,0,0,2,1,1
예금,1,1,0,0,0,3,0,2,0,1,1
예능프로그램,1,0,0,2,0,3,0,0,1,0,0
예술,1,1,0,3,0,3,1,2,0,0,3
예정이다.,3,1,2,5,1,1,0,1,1,3,0
오른,0,4,1,1,2,4,4,1,2,2,2
오전,2,0,2,5,1,3,0,0,2,2,4
오후,0,0,0,2,0,2,0,1,1,0,0
오후부터,0,0,1,0,0,0,0,0,1,0,0
오히려,0,0,0,1,0,4,0,1,1,0,0
온라인,0,0,0,1,0,2,0,2,0,1,2
온수,1,2,0,0,4,0,1,1,3,2,0
온수기,12,7,0,3,16,3,3,4,12,11,3
올레드,1,3,2,2,2,1,2,1,3,1,1
올해,0,5,2,3,1,4,2,5,6,0,0
옵션,1,0,4,1,0,2,0,3,0,2,1
요금제,1,2,2,1,1,2,0,0,2,1,1
우리,0,0,0,1,0,2,0,4,0,0,1
운동,1,1,0,1,0,3,0,2,0,0,0
운영체제,0,1,5,0,0,3,1,2,2,2,0
울트라,0,1,5,0,0,3,1,2,2,2,0
울트라로,0,1,5,0,0,3,1,2,2,2,0
워너원,0,2,0,2,1,0,0,1,0,0,0
원UI,0,1,9,2,0,7,1,6,3,3,3
원가,0,8,3,4,5,6,9,4,9,4,3
원으로,1,1,0,0,0,3,0,2,0,1,1
위기,0,3,1,2,2,1,2,2,5,0,0
위드인,1,1,0,3,0,3,1,2,0,0,3
유진,0,0,0,1,0,4,0,1,1,0,0
유출,0,3,1,2,2,1,3,1,1,0,0
유출된,0,3,1,2,2,1,3,1,1,0,0
육군,1,1,1,1,0,3,0,3,0,0,0
윤서호,0,1,1,3,2,2,1,1,1,1,5
율동공원,0,0,0,1,0,2,1,0,0,0,0
은상,13,7,2,5,13,4,4,5,12,14,7
은수,0,0,0,2,0,2,0,1,1,0,0
은행들,1,1,0,0,0,3,0,2,0,1,1
의사결정,0,3,1,2,2,1,2,2,5,0,0
이날,0,4,1,1,2,4,4,1,2,2,2
이는,2,0,0,1,0,2,0,4,1,2,0
이데일리,0,3,1,1,1,1,1,3,4,2,3
이런,0,1,0,2,1,5,0,3,0,0,0
이렇게,0,1,0,2,1,5,0,3,0,0,0
이문영,1,0,1,1,1,2,0,0,0,1,1
이민영,0,0,0,1,0,4,0,1,1,0,0
이번,11,10,4,4,13,6,10,5,11,11,7
이벤트,1,1,2,2,1,0,0,1,0,2,0
이분씨,0,0,1,0,0,0,0,0,1,0,0
이상,1,1,0,0,0,3,0,2,0,1,1
이어,1,3,2,1,3,3,1,3,1,1,1
이어졌다.,0,0,0,1,0,0,0,2,0,0,0
이어폰,1,1,4,2,1,0,0,2,0,3,4
이영애,0,0,0,2,0,2,0,1,1,0,0
이유,1,2,0,1,1,3,0,1,0,1,0
이재용,1,3,2,2,2,1,2,1,3,1,1
이제,0,1,0,2,1,5,0,3,0,0,0
이차전지,1,4,3,1,4,2,5,0,3,2,3
이채민,0,0,0,2,0,1,0,1,1,0,0
이헌,0,0,0,2,0,1,0,1,1,0,0
이혜미,0,1,0,3,0,0,0,1,1,1,1
인간,2,0,0,3,0,1,0,0,1,1,0
인공지능,1,0,1,1,1,2,0,0,0,1,1
인바,0,3,1,2,2,3,5,2,4,2,2
인텔,1,2,1,1,0,4,3,2,0,1,1
일본,1,6,3,4,4,2,4,3,8,1,1
일요일,2,0,1,5,1,3,0,0,1,2,4
임윤아,0,0,0,2,0,1,0,1,1,0,0
있는,5,8,2,5,4,9,4,6,5,6,1
있는데,0,1,5,0,0,3,1,2,2,2,0
있다,0,6,1,3,2,3,2,6,9,2,3
있다.,42,51,34,50,33,56,48,45,61,49,50
있습니다.,1,1,0,0,0,3,0,2,0,1,1
있었다.,1,1,1,3,0,7,0,5,1,1,1
있지,0,1,0,3,0,0,0,1,1,1,1
자동,1,0,4,1,0,2,0,3,0,2,1
자료,1,0,1,1,1,2,0,0,0,1,1
자세,0,0,0,1,0,2,0,4,0,0,1
자연광,0,0,0,1,0,0,0,2,0,0,0
자율주행,0,3,1,1,1,1,1,3,4,2,3
자전거,0,1,0,1,0,1,0,1,0,0,0
자주,1,1,0,3,0,0,1,0,0,2,1
작업,0,0,4,2,0,4,0,4,1,1,3
작은,1,0,1,1,0,2,0,4,1,2,1
장례식장,0,0,1,0,0,0,0,0,1,0,0
장모상,0,0,1,0,0,0,0,0,1,0,0
장비,2,9,6,3,7,6,15,1,7,5,5
장애,0,2,0,2,1,4,1,3,0,1,2
장애인,0,2,0,2,1,4,1,3,0,1,2
장을,0,4,1,1,2,4,4,1,2,2,2
장점,0,1,5,0,0,3,1,2,2,2,0
재계약,0,1,0,3,0,0,0,1,1,1,1
재시작,1,0,4,1,0,2,0,3,0,2,1
잽싸게,1,0,0,1,0,0,0,0,0,0,0
저녁,0,0,0,1,0,0,0,2,0,0,0
저소득,0,0,0,1,0,1,0,0,0,0,0
저시력자,2,2,2,2,1,1,2,2,3,5,4
저온,1,3,2,1,3,3,1,3,1,1,1
저장,1,2,2,1,1,2,0,0,2,1,1
저희,0,1,0,2,1,5,0,3,0,0,0
적용해,4,2,0,1,4,2,1,1,3,3,2
전기,13,10,2,4,19,6,4,7,13,12,4
전기차,1,3,2,1,3,3,1,3,1,1,1
전용,1,1,0,0,0,3,0,2,0,1,1
전원,0,1,0,3,0,0,0,1,1,1,1
전장보다,0,4,1,1,2,4,4,1,2,2,2
전체,0,3,5,5,0,7,3,6,5,3,5
전환,1,3,2,3,3,3,2,2,5,1,1
절감,0,3,0,3,2,2,1,1,0,0,1
절반으로,0,3,1,2,2,3,5,2,4,2,2
점유율,0,5,1,2,2,4,8,2,4,2,0
점포,1,1,0,0,0,3,0,2,0,1,1
접근성,0,2,0,2,1,4,1,3,0,1,2
정보,2,1,2,8,3,5,1,1,2,3,9
정부,1,2,1,1,0,4,3,2,0,1,1
정수기,25,0,0,5,5,0,0,5,10,15,13
정형외,0,0,0,0,1,2,0,3,0,1,1
제공하,2,2,2,2,1,1,2,2,3,5,4
제공한다.,6,5,3,4,6,4,3,2,5,6,7
제목,0,0,0,1,0,2,0,2,0,1,2
제작,1,0,1,1,1,2,0,0,0,1,1
제작발표회,1,0,0,2,0,3,0,0,1,0,0
제조,2,6,4,2,4,6,8,2,3,3,4
제조사,0,5,2,2,3,3,4,2,5,2,1
제품,50,20,8,22,27,15,15,25,37,53,33
조문,0,0,1,0,0,0,0,0,1,0,0
조종사,1,1,1,1,0,3,0,3,0,0,0
조화,4,2,0,1,4,2,1,1,3,3,2
좋은,0,0,0,2,0,2,0,1,1,0,0
주가,1,3,3,1,3,2,5,0,3,2,2
주고,0,0,0,2,0,4,0,2,1,1,1
주꾸미,0,0,0,2,0,4,0,2,1,1,1
주요,1,5,3,2,3,4,10,1,4,3,2
주행,1,3,2,1,3,3,1,3,1,1,1
중국,1,17,7,11,7,12,16,8,18,7,4
중형,1,3,2,1,3,3,1,3,1,1,1
증상,0,0,0,0,1,2,0,3,0,1,1
지금,0,1,0,2,1,5,0,3,0,0,0
지난,3,12,4,8,7,5,8,4,10,4,4
지수,0,4,1,1,2,4,4,1,2,2,2
지역사회,1,1,0,2,0,4,0,2,0,0,0
지원,1,4,4,3,1,4,1,3,3,1,1
지원사업,0,0,0,1,0,1,0,0,0,0,0
지원자,0,2,2,1,0,2,1,2,1,0,0
지원한다.,1,1,4,2,1,0,0,2,0,3,4
직관적인,15,0,0,3,3,0,0,3,6,9,9
직원,0,0,0,1,0,1,0,0,0,0,0
직접,1,4,1,7,4,4,2,2,1,1,6
집계됐다.,0,2,2,1,0,2,1,2,1,0,0
짱이,0,0,1,3,0,1,0,0,1,1,2
찍힌,1,2,0,1,1,3,0,1,0,1,0
차량,1,3,2,1,3,3,1,3,1,1,1
차를,0,0,0,2,0,1,0,1,1,0,0
참여하,2,0,0,3,0,1,0,0,1,1,0
채널,4,0,1,8,1,4,0,0,2,3,4
천옌순,0,3,0,2,1,2,1,3,5,0,0
철도학원,1,1,2,2,1,0,0,1,0,2,0
청량한,0,0,0,1,0,0,0,2,0,0,0
청소년,0,1,0,1,0,1,0,1,0,0,0
체감할,1,2,2,1,1,2,0,0,2,1,1
체험,2,1,1,2,0,3,0,3,0,0,0
초음파,0,0,0,0,1,2,0,3,0,1,1
초점,1,2,2,2,2,2,1,2,1,1,4
촬영,2,2,3,3,2,4,1,6,2,3,5
최승현,0,1,0,2,1,5,0,3,0,0,0
최신,0,1,5,0,0,3,1,2,2,2,0
최원철,0,1,0,1,0,1,0,1,0,0,0
추가,1,2,2,1,1,2,0,0,2,1,1
추석맞,0,0,0,1,0,1,0,0,0,0,0
축복했다.,0,0,1,3,0,1,0,0,1,1,2
출력,2,3,3,3,2,2,2,1,2,3,5
출발,0,0,1,3,0,1,0,0,1,1,2
충남어머니안전지도자회,0,1,0,1,0,1,0,1,0,0,0
충전,2,3,3,2,3,5,1,7,2,3,2
취업,0,2,2,1,0,2,1,2,1,0,0
치료,0,0,0,0,1,2,0,3,0,1,1
치매,1,1,0,1,0,3,0,2,0,0,0
침해,1,3,2,3,0,3,3,2,5,2,1
카루린파,1,1,0,3,0,0,1,0,0,2,1
카메라,1,0,1,1,0,2,0,4,1,2,1
캐릭터,1,1,2,2,1,0,0,1,0,2,0
캐릭터로,1,1,2,2,1,0,0,1,0,2,0
캔슬링,1,1,4,2,1,0,0,2,0,3,4
캠페인,1,0,0,5,0,2,0,1,1,0,1
커뮤니케이션,3,2,0,2,1,1,1,1,2,4,1
커뮤니티,0,0,0,1,0,2,0,2,0,1,2
컨슈머타임스,0,0,0,1,0,2,1,0,0,0,0
컴퓨터,0,0,0,1,0,2,0,4,0,0,1
케어,1,0,4,1,0,2,0,3,0,2,1
코닥,1,0,1,1,0,2,0,4,1,2,1
코미디TV,1,0,0,2,0,3,0,0,1,0,0
코웨,10,0,0,2,2,0,0,2,4,6,6
코웨이,15,0,0,3,3,0,0,3,6,9,7
코인,0,0,0,2,0,2,0,1,1,0,0
코토다맨,1,0,0,5,0,2,0,1,1,0,1
콘덴싱,8,5,0,2,12,1,2,3,9,8,1
콘셉트,6,6,6,6,3,3,6,6,9,15,12
콜라보,1,0,0,5,0,2,0,1,1,0,1
크게,1,2,1,2,3,2,1,2,4,2,0
크기,1,0,1,1,0,2,0,4,1,2,1
크롬북,2,3,3,3,2,2,2,1,2,3,5
키보드,0,0,0,1,0,2,0,4,0,0,1
키보토스,1,1,2,2,1,0,0,1,0,2,0
키스신,0,0,0,1,0,4,0,1,1,0,0
탐사,0,0,0,1,0,2,1,0,0,0,0
텐아시아,1,0,0,2,0,3,0,0,1,0,0
텔레비전,2,0,1,5,1,3,0,0,1,2,4
토일드라마,0,0,0,2,0,1,0,1,1,0,0
토트백,1,2,0,1,1,3,0,1,0,1,0
통증,0,0,0,0,1,2,0,3,0,1,1
통해,9,13,2,15,11,9,9,9,14,13,14
투자,0,3,1,3,2,4,3,2,4,1,0
특별한,1,1,0,1,0,0,1,0,1,0,0
특허,1,3,2,3,0,3,3,2,5,2,1
파란고리문어,0,0,0,2,0,4,0,2,1,1,1
파운드리,1,2,1,1,0,4,3,2,0,1,1
팔레드,1,1,0,1,0,0,1,0,1,0,0
패널,7,31,11,18,17,22,25,18,40,16,12
패키징,1,3,3,1,3,2,5,0,3,2,2
팬미팅,0,1,0,3,0,0,0,1,1,1,1
퍼퓸,1,1,0,1,0,0,1,0,1,0,0
편의성,4,2,0,1,4,2,1,1,3,3,2
편집,1,0,0,0,0,0,0,0,0,1,1
평가했다.,2,0,0,1,0,2,0,4,1,2,0
평균,0,2,2,2,0,4,1,6,1,0,1
폐쇄적,0,3,1,2,2,1,2,2,5,0,0
포럼,1,1,0,3,0,3,1,2,0,0,3
포맷,3,5,5,5,4,4,3,3,3,4,9
폭군,0,0,0,2,0,1,0,1,1,0,0
품번,1,1,0,3,0,0,1,0,0,2,1
프로,25,0,0,5,5,0,0,5,10,15,13
프로그램,2,3,2,2,1,5,0,2,2,1,1
프로맥스,1,2,2,1,1,2,0,0,2,1,1
프리미엄,0,3,1,3,0,3,3,2,4,2,2
피해,1,4,1,3,2,2,4,1,3,2,3
하고,0,1,0,2,1,5,0,3,0,0,0
하늘,0,0,0,1,0,0,0,2,0,0,0
하루,0,0,0,1,0,2,0,4,0,0,1
하수나,0,0,0,1,0,4,0,1,1,0,0
하이드로,8,5,0,2,12,1,2,3,9,8,1
하지만,1,2,0,1,1,3,0,1,0,1,0
학부모협의회,0,1,0,1,0,1,0,1,0,0,0
학생,0,2,0,2,1,4,1,3,0,1,2
한강,0,0,0,1,0,0,0,2,0,0,0
한국,1,3,2,1,3,3,1,3,1,1,1
한양대병원,0,0,1,0,0,0,0,0,1,0,0
한층,0,0,0,1,0,0,0,2,0,0,0
함께,1,2,0,4,0,4,1,3,0,0,3
합성피혁,1,1,0,3,0,0,1,0,0,2,1
해외,0,3,1,2,2,1,3,1,1,0,0
해외로,0,3,1,2,2,1,3,1,1,0,0
핵심,0,3,1,2,2,3,5,2,4,2,2
향수,1,1,0,1,0,0,1,0,1,0,0
향후,0,3,0,2,1,2,1,3,5,0,0
헬기,2,1,1,2,0,3,0,3,0,0,0
혁신,3,5,1,4,3,2,3,3,7,4,1
현은재,0,0,1,3,0,1,0,0,1,1,2
현재,2,0,0,3,0,2,0,1,1,2,4
협상,0,5,2,2,3,3,4,2,5,2,1
협업,0,0,0,1,0,2,1,0,0,0,0
홍보부장,0,0,1,0,0,0,0,0,1,0,0
화면,0,3,5,3,1,5,1,7,5,3,6
확대,0,2,0,1,0,2,5,1,1,1,0
환경,0,0,0,1,0,2,1,0,0,0,0
활동,2,0,0,3,0,2,0,1,1,2,4
활약,0,1,0,3,0,0,0,1,1,1,1
회장,2,9,3,5,5,5,5,5,12,2,1
회전,0,0,4,2,0,4,0,4,1,1,3
효과,1,2,1,2,3,2,1,2,4,2,0
후성,1,4,3,1,4,2,5,0,3,2,3
후지필름,1,2,2,2,2,2,1,2,1,1,4
휴온스,0,0,0,1,0,2,1,0,0,0,0
흑자,1,2,1,2,3,2,1,2,4,2,0
희망퇴직,1,4,1,3,2,2,4,1,3,2,3
히트펌프,8,5,0,2,12,1,2,3,9,8,1
힘줄,0,0,0,0,1,2,0,3,0,1,1
