org,topic,base_score,topic_share,company_focus,hybrid_score
원익IPS,9,4.3023,0.0063,0.1951,4.3023
원익IPS,4,4.2534,0.0032,0.1929,4.2534
원익IPS,5,2.4653,0.0057,0.1118,2.4653
원익IPS,10,0.9651,0.0036,0.0438,0.9651
원익IPS,3,0.8329,0.0036,0.0378,0.8329
인텔,1,3.5853,0.0038,0.5742,3.5853
인텔,11,3.5853,0.0029,0.5742,3.5853
인텔,6,2.1028,0.0020,0.3368,2.1028
인텔,9,1.4341,0.0021,0.2297,1.4341
인텔,4,1.4178,0.0011,0.2271,1.4178
인텔,8,1.4178,0.0010,0.2271,1.4178
인텔,10,0.9651,0.0036,0.1546,0.9651
인텔,3,0.8329,0.0036,0.1334,0.8329
인텔,7,0.8004,0.0019,0.1282,0.8004
인텔,0,0.7171,0.0013,0.1148,0.7171
카카오,2,6.6539,0.0208,0.5980,6.6539
카카오,11,5.0194,0.0041,0.4511,5.0194
카카오,1,4.3023,0.0045,0.3866,4.3023
카카오,8,3.5445,0.0025,0.3185,3.5445
카카오,9,2.1512,0.0031,0.1933,2.1512
카카오,4,2.1267,0.0016,0.1911,2.1267
카카오,6,2.1028,0.0020,0.1890,2.1028
카카오,10,1.9302,0.0071,0.1735,1.9302
카카오,7,1.6008,0.0038,0.1439,1.6008
카카오,0,1.4341,0.0027,0.1289,1.4341
카카오,3,0.8329,0.0036,0.0748,0.8329
카카오,5,0.8218,0.0019,0.0738,0.8218
퀄컴,11,13.6240,0.0111,0.5761,13.6240
퀄컴,5,10.6829,0.0246,0.4518,10.6829
퀄컴,6,9.1121,0.0086,0.3853,9.1121
퀄컴,3,6.6633,0.0288,0.2818,6.6633
퀄컴,4,6.3801,0.0049,0.2698,6.3801
퀄컴,1,5.7364,0.0060,0.2426,5.7364
퀄컴,9,4.3023,0.0063,0.1819,4.3023
퀄컴,8,4.2534,0.0030,0.1799,4.2534
퀄컴,7,4.0020,0.0096,0.1692,4.0020
퀄컴,10,1.9302,0.0071,0.0816,1.9302
퀄컴,0,1.4341,0.0027,0.0606,1.4341
하이센스,8,38.9893,0.0272,0.6834,38.9893
하이센스,4,25.5202,0.0194,0.4473,25.5202
하이센스,6,18.9251,0.0179,0.3317,18.9251
하이센스,11,17.9263,0.0146,0.3142,17.9263
하이센스,1,12.1899,0.0128,0.2137,12.1899
하이센스,5,9.8612,0.0227,0.1729,9.8612
하이센스,0,7.8876,0.0146,0.1383,7.8876
하이센스,9,7.8876,0.0115,0.1383,7.8876
하이센스,3,3.3316,0.0144,0.0584,3.3316
하이센스,2,3.3269,0.0104,0.0583,3.3269
하이센스,7,3.2016,0.0077,0.0561,3.2016
하이센스,10,0.9651,0.0036,0.0169,0.9651
한미반도체,11,3.5853,0.0029,0.7627,3.5853
한미반도체,8,2.1267,0.0015,0.4524,2.1267
한미반도체,1,1.4341,0.0015,0.3051,1.4341
한미반도체,7,0.8004,0.0019,0.1703,0.8004
한미반도체,0,0.7171,0.0013,0.1525,0.7171
한미반도체,9,0.7171,0.0010,0.1525,0.7171
한미반도체,4,0.7089,0.0005,0.1508,0.7089
한미반도체,6,0.7009,0.0007,0.1491,0.7009
한화,10,68.5207,0.2527,0.8146,68.5207
한화,6,20.3270,0.0192,0.2416,20.3270
한화,5,19.7223,0.0455,0.2345,19.7223
한화,1,17.9263,0.0189,0.2131,17.9263
한화,4,17.0135,0.0130,0.2023,17.0135
한화,7,16.0079,0.0385,0.1903,16.0079
한화,11,12.9069,0.0105,0.1534,12.9069
한화,2,12.1987,0.0382,0.1450,12.1987
한화,9,12.1899,0.0178,0.1449,12.1899
한화,8,12.0512,0.0084,0.1433,12.0512
한화,3,9.1620,0.0396,0.1089,9.1620
한화,0,4.3023,0.0080,0.0511,4.3023
한화솔루션,11,5.7364,0.0047,0.5888,5.7364
한화솔루션,8,4.2534,0.0030,0.4366,4.2534
한화솔루션,7,3.2016,0.0077,0.3286,3.2016
한화솔루션,1,2.8682,0.0030,0.2944,2.8682
한화솔루션,6,2.8037,0.0026,0.2878,2.8037
한화솔루션,5,2.4653,0.0057,0.2531,2.4653
한화솔루션,4,2.1267,0.0016,0.2183,2.1267
한화솔루션,0,1.4341,0.0027,0.1472,1.4341
한화솔루션,9,1.4341,0.0021,0.1472,1.4341
한화솔루션,2,1.1090,0.0035,0.1138,1.1090
한화솔루션,10,0.9651,0.0036,0.0991,0.9651
한화솔루션,3,0.8329,0.0036,0.0855,0.8329
한화시스템,10,58.8699,0.2171,0.9520,58.8699
한화시스템,2,9.9808,0.0312,0.1614,9.9808
한화시스템,5,7.3959,0.0170,0.1196,7.3959
한화시스템,1,6.4535,0.0068,0.1044,6.4535
한화시스템,9,6.4535,0.0094,0.1044,6.4535
한화시스템,6,6.3084,0.0060,0.1020,6.3084
한화시스템,11,5.7364,0.0047,0.0928,5.7364
한화시스템,3,4.9975,0.0216,0.0808,4.9975
한화시스템,7,4.8024,0.0115,0.0777,4.8024
현대모비스,11,5.7364,0.0047,0.6579,5.7364
현대모비스,5,3.2871,0.0076,0.3770,3.2871
현대모비스,4,2.8356,0.0022,0.3252,2.8356
현대모비스,6,2.8037,0.0026,0.3216,2.8037
현대모비스,3,2.4987,0.0108,0.2866,2.4987
현대모비스,8,2.1267,0.0015,0.2439,2.1267
현대모비스,7,1.6008,0.0038,0.1836,1.6008
현대모비스,1,1.4341,0.0015,0.1645,1.4341
현대모비스,0,0.7171,0.0013,0.0822,0.7171
현대모비스,9,0.7171,0.0010,0.0822,0.7171
현대자동차,11,24.3798,0.0198,0.6327,24.3798
현대자동차,8,14.8868,0.0104,0.3863,14.8868
현대자동차,4,14.1779,0.0108,0.3679,14.1779
현대자동차,6,13.3177,0.0126,0.3456,13.3177
현대자동차,5,9.0394,0.0208,0.2346,9.0394
현대자동차,7,7.2035,0.0173,0.1869,7.2035
현대자동차,1,7.1705,0.0075,0.1861,7.1705
현대자동차,3,5.8304,0.0252,0.1513,5.8304
현대자동차,9,5.7364,0.0084,0.1489,5.7364
현대자동차,0,5.0194,0.0093,0.1303,5.0194
현대자동차,10,2.8952,0.0107,0.0751,2.8952
현대자동차,2,2.2180,0.0069,0.0576,2.2180
현대차,11,21.5116,0.0175,0.6419,23.1206
현대차,8,13.4690,0.0094,0.4019,14.4765
현대차,6,10.5139,0.0099,0.3137,11.3004
현대차,1,9.3217,0.0098,0.2781,10.0189
현대차,4,9.2156,0.0070,0.2750,9.9050
현대차,5,9.0394,0.0208,0.2697,9.7156
현대차,3,6.6633,0.0288,0.1988,7.1617
현대차,7,5.6027,0.0135,0.1672,6.0218
현대차,0,4.3023,0.0080,0.1284,4.6241
현대차,9,4.3023,0.0063,0.1284,4.6241
현대차,2,1.1090,0.0035,0.0331,1.1919
현대차,10,0.9651,0.0036,0.0288,1.0373
화웨이,4,9.9245,0.0076,0.7056,9.9245
화웨이,8,7.0890,0.0050,0.5040,7.0890
화웨이,6,5.6074,0.0053,0.3987,5.6074
화웨이,9,2.8682,0.0042,0.2039,2.8682
화웨이,0,2.1512,0.0040,0.1529,2.1512
화웨이,1,1.4341,0.0015,0.1020,1.4341
화웨이,11,1.4341,0.0012,0.1020,1.4341
화웨이,5,0.8218,0.0019,0.0584,0.8218
